"subj_idx","response","rt","stim","cond","trial_z","trial","rt_log_trim_grp","prev_rt"
11,1,0.859,"negative_rc","conflict",-0.316128488553341,30,2.93399316383124,0.996
11,1,0.722,"positive","no_conflict",-0.268021979425658,31,2.85853719756964,0.859
11,1,0.873,"negative_highly_familiar","conflict",-0.219915470297976,32,2.94101424370557,0.722
11,1,0.601,"positive","no_conflict",-0.171808961170294,33,2.77887447200274,0.873
11,1,0.696,"negative_unfamiliar","no_conflict",-0.123702452042611,34,2.84260923961056,0.601
11,1,0.975,"positive","no_conflict",-0.0755959429149292,35,2.98900461569854,0.696
11,1,0.678,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,2.83122969386706,0.975
11,1,0.757,"positive","no_conflict",0.0206170753404354,37,2.87909587950007,0.678
11,1,0.74,"negative_rc","conflict",0.0687235844681176,38,2.86923171973098,0.757
11,1,0.779,"negative_highly_familiar","conflict",0.1168300935958,39,2.89153745767256,0.74
11,1,0.867,"positive","no_conflict",0.164936602723482,40,2.93801909747621,0.779
11,0,0.97,"positive","no_conflict",0.213043111851164,41,2.98677173426624,0.867
11,1,1.169,"negative_familiar","conflict",0.261149620978847,42,3.06781451116184,0.97
11,1,0.824,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.91592721169712,1.169
11,1,1.511,"positive","no_conflict",0.357362639234211,44,3.17926446433903,0.824
11,1,1.262,"positive","no_conflict",0.405469148361894,45,3.10105935490812,1.511
11,1,1.181,"negative_rc","conflict",0.453575657489576,46,3.07224989761351,1.262
11,1,0.997,"positive","no_conflict",0.501682166617258,47,2.99869515831166,1.181
11,1,0.853,"negative_familiar","conflict",0.54978867574494,48,2.93094903116752,0.997
11,1,0.823,"negative_unfamiliar","no_conflict",0.597895184872623,49,2.91539983521227,0.853
11,1,1.014,"positive","no_conflict",0.646001694000305,50,3.00603795499732,0.823
11,1,0.75,"positive","no_conflict",0.694108203127987,51,2.8750612633917,1.014
11,1,1.021,"negative_highly_familiar","conflict",0.74221471225567,52,3.00902574208691,0.75
11,1,0.908,"negative_familiar","conflict",0.790321221383352,53,2.95808584852109,1.021
11,1,1.363,"positive","no_conflict",0.838427730511034,54,3.13449585583467,0.908
11,0,0.73,"positive","no_conflict",0.886534239638716,55,2.86332286012046,1.363
11,1,0.785,"negative_rc","conflict",0.934640748766399,56,2.89486965674525,0.73
11,1,0.888,"positive","no_conflict",0.982747257894081,57,2.9484129657786,0.785
11,1,0.824,"negative_rc","conflict",1.03085376702176,58,2.91592721169712,0.888
11,1,1.039,"positive","no_conflict",1.07896027614945,59,3.01661554755718,0.824
11,1,0.758,"negative_highly_familiar","conflict",1.12706678527713,60,2.87966920563205,1.039
11,1,0.629,"positive","no_conflict",1.17517329440481,61,2.79865064544527,0.758
11,1,1.404,"negative_highly_familiar","conflict",1.22327980353249,62,3.14736710779379,0.629
11,1,0.939,"negative_familiar","conflict",1.27138631266017,63,2.97266559226611,1.404
11,1,0.954,"positive","no_conflict",1.31949282178786,64,2.9795483747041,0.939
11,1,0.754,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.87737134586977,0.954
11,1,0.481,"positive","no_conflict",1.41570584004322,66,2.68214507637383,0.754
11,1,0.688,"negative_rc","conflict",1.4638123491709,67,2.83758843823551,0.481
11,1,0.711,"positive","no_conflict",1.51191885829859,68,2.85186960072977,0.688
11,1,0.582,"positive","no_conflict",1.56002536742627,69,2.76492298464989,0.711
11,1,1.117,"negative_familiar","conflict",1.60813187655395,70,3.04805317311561,0.582
11,1,0.924,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.96567197122011,1.117
11,0,0.859,"positive","no_conflict",1.70434489480932,72,2.93399316383124,0.924
12,1,0.889,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.94890176097021,0.859
12,1,1.496,"positive","no_conflict",-1.66311074412844,2,3.17493159352844,0.889
12,1,1.239,"negative_rc","conflict",-1.61500423500076,3,3.09307130637606,1.496
12,1,0.966,"positive","no_conflict",-1.56689772587308,4,2.98497712641549,1.239
12,1,NA,"negative_highly_familiar","conflict",-1.5187912167454,5,NA,0.966
12,1,1.061,"positive","no_conflict",-1.47068470761772,6,3.02571538390134,1.765
12,1,0.956,"negative_familiar","conflict",-1.42257819849003,7,2.9804578922761,1.061
12,1,0.963,"positive","no_conflict",-1.37447168936235,8,2.98362628712453,0.956
12,0,0.786,"positive","no_conflict",-1.32636518023467,9,2.89542254603941,0.963
12,1,1.121,"negative_rc","conflict",-1.27825867110699,10,3.04960561259497,0.786
12,1,1,"negative_familiar","conflict",-1.2301521619793,11,3,1.121
12,1,0.703,"positive","no_conflict",-1.18204565285162,12,2.84695532501982,1
12,1,0.998,"positive","no_conflict",-1.13393914372394,13,2.99913054128737,0.703
12,1,0.862,"negative_rc","conflict",-1.08583263459626,14,2.93550726582471,0.998
12,1,1.189,"negative_highly_familiar","conflict",-1.03772612546857,15,3.07518185461869,0.862
12,1,0.988,"positive","no_conflict",-0.989619616340893,16,2.99475694458763,1.189
12,1,0.979,"positive","no_conflict",-0.94151310721321,17,2.99078269180314,0.988
12,1,0.97,"negative_unfamiliar","no_conflict",-0.893406598085528,18,2.98677173426624,0.979
12,1,0.913,"positive","no_conflict",-0.845300088957846,19,2.9604707775343,0.97
12,0,0.992,"negative_highly_familiar","conflict",-0.797193579830163,20,2.99651167215418,0.913
12,1,1.136,"positive","no_conflict",-0.749087070702481,21,3.055378331375,0.992
12,0,1.623,"negative_familiar","conflict",-0.700980561574799,22,3.21031851982623,1.136
12,1,0.782,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.89320675305985,1.623
12,1,0.949,"positive","no_conflict",-0.604767543319434,24,2.97726621242729,0.782
12,1,1.244,"negative_highly_familiar","conflict",-0.556661034191752,25,3.0948203803548,0.949
12,1,0.963,"positive","no_conflict",-0.50855452506407,26,2.98362628712453,1.244
12,1,1.01,"negative_familiar","conflict",-0.460448015936387,27,3.00432137378264,0.963
12,1,1.193,"positive","no_conflict",-0.412341506808705,28,3.07664044367034,1.01
12,1,1.633,"positive","no_conflict",-0.364234997681023,29,3.21298618473667,1.193
12,0,0.728,"negative_rc","conflict",-0.316128488553341,30,2.86213137931304,1.633
12,1,0.815,"positive","no_conflict",-0.268021979425658,31,2.91115760873998,0.728
12,0,1.078,"negative_highly_familiar","conflict",-0.219915470297976,32,3.03261876085072,0.815
12,1,1.109,"positive","no_conflict",-0.171808961170294,33,3.04493154614916,1.078
12,1,0.533,"negative_unfamiliar","no_conflict",-0.123702452042611,34,2.72672720902657,1.109
12,1,0.868,"positive","no_conflict",-0.0755959429149292,35,2.93851972517649,0.533
12,1,1.235,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,3.09166695759568,0.868
12,1,1.522,"positive","no_conflict",0.0206170753404354,37,3.18241465243455,1.235
12,0,1.433,"negative_rc","conflict",0.0687235844681176,38,3.15624619039734,1.522
12,0,0.897,"negative_highly_familiar","conflict",0.1168300935958,39,2.95279244304409,1.433
12,1,1.232,"positive","no_conflict",0.164936602723482,40,3.09061070782841,0.897
12,1,1.311,"positive","no_conflict",0.213043111851164,41,3.11760269169008,1.232
12,1,1.542,"negative_familiar","conflict",0.261149620978847,42,3.18808437371494,1.311
12,0,0.733,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.86510397464113,1.542
12,1,1.245,"positive","no_conflict",0.357362639234211,44,3.09516935143176,0.733
12,1,1.132,"positive","no_conflict",0.405469148361894,45,3.05384642685225,1.245
12,0,1.435,"negative_rc","conflict",0.453575657489576,46,3.15685190107001,1.132
12,1,1.034,"positive","no_conflict",0.501682166617258,47,3.01452053875792,1.435
12,NA,NA,"negative_familiar","conflict",0.54978867574494,48,NA,1.034
12,1,1.541,"negative_unfamiliar","no_conflict",0.597895184872623,49,3.18780263871842,NA
12,1,1.308,"positive","no_conflict",0.646001694000305,50,3.11660774398825,1.541
12,1,1.139,"positive","no_conflict",0.694108203127987,51,3.0565237240791,1.308
12,1,0.915,"negative_highly_familiar","conflict",0.74221471225567,52,2.96142109406645,1.139
12,1,1.202,"negative_familiar","conflict",0.790321221383352,53,3.07990446766672,0.915
12,1,1.201,"positive","no_conflict",0.838427730511034,54,3.07954300740291,1.202
12,0,1.104,"positive","no_conflict",0.886534239638716,55,3.04296907339318,1.201
12,1,1.367,"negative_rc","conflict",0.934640748766399,56,3.13576851456782,1.104
12,0,1.654,"positive","no_conflict",0.982747257894081,57,3.21853550521653,1.367
12,1,1.509,"negative_rc","conflict",1.03085376702176,58,3.17868923977559,1.654
12,1,1.244,"positive","no_conflict",1.07896027614945,59,3.0948203803548,1.509
12,1,0.996,"negative_highly_familiar","conflict",1.12706678527713,60,2.9982593384237,1.244
12,1,1.115,"positive","no_conflict",1.17517329440481,61,3.04727486738418,0.996
12,1,NA,"negative_highly_familiar","conflict",1.22327980353249,62,NA,1.115
12,1,1.089,"negative_familiar","conflict",1.27138631266017,63,3.03702787975578,2.042
12,0,1.24,"positive","no_conflict",1.31949282178786,64,3.09342168516224,1.089
12,1,1.303,"negative_unfamiliar","no_conflict",1.36759933091554,65,3.11494441571258,1.24
12,1,1.414,"positive","no_conflict",1.41570584004322,66,3.15044940946088,1.303
12,NA,NA,"negative_rc","conflict",1.4638123491709,67,NA,1.414
12,1,1.142,"positive","no_conflict",1.51191885829859,68,3.05766610390983,NA
12,1,1.164,"positive","no_conflict",1.56002536742627,69,3.06595298031387,1.142
12,1,1.084,"negative_familiar","conflict",1.60813187655395,70,3.03502928220237,1.164
12,1,0.955,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.98000337158375,1.084
12,1,1.05,"positive","no_conflict",1.70434489480932,72,3.02118929906994,0.955
13,1,0.566,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.75281643118827,1.05
13,1,1.021,"positive","no_conflict",-1.66311074412844,2,3.00902574208691,0.566
13,1,0.861,"negative_rc","conflict",-1.61500423500076,3,2.93500315145365,1.021
13,0,1.34,"positive","no_conflict",-1.56689772587308,4,3.12710479836481,0.861
13,0,0.755,"negative_highly_familiar","conflict",-1.5187912167454,5,2.87794695162919,1.34
13,1,0.594,"positive","no_conflict",-1.47068470761772,6,2.77378644498119,0.755
13,1,0.522,"negative_familiar","conflict",-1.42257819849003,7,2.71767050300226,0.594
13,1,1.016,"positive","no_conflict",-1.37447168936235,8,3.0068937079479,0.522
13,1,0.8,"positive","no_conflict",-1.32636518023467,9,2.90308998699194,1.016
13,1,0.591,"negative_rc","conflict",-1.27825867110699,10,2.77158748088126,0.8
13,1,0.615,"negative_familiar","conflict",-1.2301521619793,11,2.78887511577542,0.591
13,1,0.614,"positive","no_conflict",-1.18204565285162,12,2.78816837114117,0.615
13,1,0.477,"positive","no_conflict",-1.13393914372394,13,2.67851837904011,0.614
13,1,0.852,"negative_rc","conflict",-1.08583263459626,14,2.9304395947667,0.477
13,1,0.771,"negative_highly_familiar","conflict",-1.03772612546857,15,2.88705437805096,0.852
13,1,0.834,"positive","no_conflict",-0.989619616340893,16,2.92116605063774,0.771
13,1,0.561,"positive","no_conflict",-0.94151310721321,17,2.74896286125616,0.834
13,1,0.689,"negative_unfamiliar","no_conflict",-0.893406598085528,18,2.83821922190763,0.561
13,1,1.112,"positive","no_conflict",-0.845300088957846,19,3.04610478724604,0.689
13,1,0.695,"negative_highly_familiar","conflict",-0.797193579830163,20,2.84198480459011,1.112
13,1,0.726,"positive","no_conflict",-0.749087070702481,21,2.86093662070009,0.695
13,1,0.565,"negative_familiar","conflict",-0.700980561574799,22,2.75204844781944,0.726
13,1,0.636,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.80345711564841,0.565
13,0,0.995,"positive","no_conflict",-0.604767543319434,24,2.99782308074573,0.636
13,1,0.922,"negative_highly_familiar","conflict",-0.556661034191752,25,2.96473092105363,0.995
13,1,1.106,"positive","no_conflict",-0.50855452506407,26,3.04375512696868,0.922
13,1,0.665,"negative_familiar","conflict",-0.460448015936387,27,2.8228216453031,1.106
13,1,1.04,"positive","no_conflict",-0.412341506808705,28,3.01703333929878,0.665
13,1,0.679,"positive","no_conflict",-0.364234997681023,29,2.8318697742805,1.04
13,1,0.838,"negative_rc","conflict",-0.316128488553341,30,2.92324401863028,0.679
13,1,0.781,"positive","no_conflict",-0.268021979425658,31,2.8926510338773,0.838
13,1,0.98,"negative_highly_familiar","conflict",-0.219915470297976,32,2.99122607569249,0.781
13,1,0.764,"positive","no_conflict",-0.171808961170294,33,2.88309335857569,0.98
13,1,1.459,"negative_unfamiliar","no_conflict",-0.123702452042611,34,3.16405529189345,0.764
13,1,0.738,"positive","no_conflict",-0.0755959429149292,35,2.86805636182304,1.459
13,1,0.673,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,2.82801506422398,0.738
13,1,1.136,"positive","no_conflict",0.0206170753404354,37,3.055378331375,0.673
13,1,0.863,"negative_rc","conflict",0.0687235844681176,38,2.93601079571521,1.136
13,1,0.678,"negative_highly_familiar","conflict",0.1168300935958,39,2.83122969386706,0.863
13,0,0.725,"positive","no_conflict",0.164936602723482,40,2.86033800657099,0.678
13,1,0.469,"positive","no_conflict",0.213043111851164,41,2.67117284271508,0.725
13,1,0.732,"negative_familiar","conflict",0.261149620978847,42,2.86451108105839,0.469
13,1,0.651,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.81358098856819,0.732
13,1,0.618,"positive","no_conflict",0.357362639234211,44,2.79098847508882,0.651
13,1,0.993,"positive","no_conflict",0.405469148361894,45,2.99694924849538,0.618
13,1,1.12,"negative_rc","conflict",0.453575657489576,46,3.04921802267018,0.993
13,1,0.735,"positive","no_conflict",0.501682166617258,47,2.86628733908419,1.12
13,1,0.998,"negative_familiar","conflict",0.54978867574494,48,2.99913054128737,0.735
13,1,1.037,"negative_unfamiliar","no_conflict",0.597895184872623,49,3.01577875638904,0.998
13,1,NA,"positive","no_conflict",0.646001694000305,50,NA,1.037
13,1,0.525,"positive","no_conflict",0.694108203127987,51,2.72015930340596,2.364
13,1,0.636,"negative_highly_familiar","conflict",0.74221471225567,52,2.80345711564841,0.525
13,1,0.675,"negative_familiar","conflict",0.790321221383352,53,2.82930377283102,0.636
13,1,0.77,"positive","no_conflict",0.838427730511034,54,2.88649072517248,0.675
13,0,0.561,"positive","no_conflict",0.886534239638716,55,2.74896286125616,0.77
13,1,0.664,"negative_rc","conflict",0.934640748766399,56,2.82216807936802,0.561
13,1,0.831,"positive","no_conflict",0.982747257894081,57,2.91960102378411,0.664
13,1,1.334,"negative_rc","conflict",1.03085376702176,58,3.12515582958053,0.831
13,1,0.87,"positive","no_conflict",1.07896027614945,59,2.93951925261862,1.334
13,1,0.693,"negative_highly_familiar","conflict",1.12706678527713,60,2.84073323461181,0.87
13,1,0.932,"positive","no_conflict",1.17517329440481,61,2.96941591235398,0.693
13,1,0.699,"negative_highly_familiar","conflict",1.22327980353249,62,2.84447717574568,0.932
13,1,1.41,"negative_familiar","conflict",1.27138631266017,63,3.14921911265538,0.699
13,1,0.977,"positive","no_conflict",1.31949282178786,64,2.98989456371877,1.41
13,1,0.936,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.97127584873811,0.977
13,1,0.752,"positive","no_conflict",1.41570584004322,66,2.87621784059164,0.936
13,1,0.839,"negative_rc","conflict",1.4638123491709,67,2.9237619608287,0.752
13,1,0.798,"positive","no_conflict",1.51191885829859,68,2.90200289135073,0.839
13,1,0.717,"positive","no_conflict",1.56002536742627,69,2.8555191556678,0.798
13,1,1.364,"negative_familiar","conflict",1.60813187655395,70,3.13481437032046,0.717
13,1,0.987,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.99431715266964,1.364
13,1,1.154,"positive","no_conflict",1.70434489480932,72,3.06220580881971,0.987
14,0,0.464,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.66651798055488,1.154
14,1,0.943,"positive","no_conflict",-1.66311074412844,2,2.97451169273733,0.464
14,0,0.471,"negative_rc","conflict",-1.61500423500076,3,2.6730209071289,0.943
14,0,0.454,"positive","no_conflict",-1.56689772587308,4,2.6570558528571,0.471
14,0,0.501,"negative_highly_familiar","conflict",-1.5187912167454,5,2.69983772586725,0.454
14,0,0.612,"positive","no_conflict",-1.47068470761772,6,2.78675142214556,0.501
14,0,1.211,"negative_familiar","conflict",-1.42257819849003,7,3.08314414314305,0.612
14,1,0.402,"positive","no_conflict",-1.37447168936235,8,2.60422605308447,1.211
14,1,1.193,"positive","no_conflict",-1.32636518023467,9,3.07664044367034,0.402
14,0,0.905,"negative_rc","conflict",-1.27825867110699,10,2.9566485792052,1.193
14,1,0.896,"negative_familiar","conflict",-1.2301521619793,11,2.95230800966213,0.905
14,1,0.791,"positive","no_conflict",-1.18204565285162,12,2.89817648349768,0.896
14,0,1.71,"positive","no_conflict",-1.13393914372394,13,3.23299611039215,0.791
14,0,0.709,"negative_rc","conflict",-1.08583263459626,14,2.85064623518307,1.71
14,0,0.516,"negative_highly_familiar","conflict",-1.03772612546857,15,2.71264970162721,0.709
14,0,0.771,"positive","no_conflict",-0.989619616340893,16,2.88705437805096,0.516
14,0,0.85,"positive","no_conflict",-0.94151310721321,17,2.92941892571429,0.771
14,0,1.522,"negative_unfamiliar","no_conflict",-0.893406598085528,18,3.18241465243455,0.85
14,1,1.297,"positive","no_conflict",-0.845300088957846,19,3.11293997608408,1.522
14,0,1.168,"negative_highly_familiar","conflict",-0.797193579830163,20,3.06744284277638,1.297
14,1,1.679,"positive","no_conflict",-0.749087070702481,21,3.22505069613805,1.168
14,1,1.71,"negative_familiar","conflict",-0.700980561574799,22,3.23299611039215,1.679
14,1,NA,"negative_unfamiliar","no_conflict",-0.652874052447117,23,NA,1.71
14,1,1.26,"positive","no_conflict",-0.604767543319434,24,3.10037054511756,1.957
14,1,1.069,"negative_highly_familiar","conflict",-0.556661034191752,25,3.02897770520878,1.26
14,1,1.403,"positive","no_conflict",-0.50855452506407,26,3.14705767102836,1.069
14,1,1.379,"negative_familiar","conflict",-0.460448015936387,27,3.13956426617585,1.403
14,1,0.466,"positive","no_conflict",-0.412341506808705,28,2.66838591669,1.379
14,1,1.545,"positive","no_conflict",-0.364234997681023,29,3.18892848376085,0.466
14,1,1.24,"negative_rc","conflict",-0.316128488553341,30,3.09342168516224,1.545
14,1,0.815,"positive","no_conflict",-0.268021979425658,31,2.91115760873998,1.24
14,1,0.926,"negative_highly_familiar","conflict",-0.219915470297976,32,2.96661098668193,0.815
14,0,NA,"positive","no_conflict",-0.171808961170294,33,NA,0.926
14,1,1.005,"negative_unfamiliar","no_conflict",-0.123702452042611,34,3.00216606175651,1.878
14,1,0.804,"positive","no_conflict",-0.0755959429149292,35,2.90525604874845,1.005
14,1,1.419,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,3.15198239545747,0.804
14,1,1.234,"positive","no_conflict",0.0206170753404354,37,3.09131515969722,1.419
14,1,0.969,"negative_rc","conflict",0.0687235844681176,38,2.98632377705077,1.234
14,1,0.864,"negative_highly_familiar","conflict",0.1168300935958,39,2.93651374247889,0.969
14,1,1.351,"positive","no_conflict",0.164936602723482,40,3.13065534902203,0.864
14,0,1.591,"positive","no_conflict",0.213043111851164,41,3.20167017964658,1.351
14,0,1.166,"negative_familiar","conflict",0.261149620978847,42,3.066698550423,1.591
14,1,1.149,"negative_unfamiliar","no_conflict",0.309256130106529,43,3.06032002868829,1.166
14,0,1.004,"positive","no_conflict",0.357362639234211,44,3.001733712809,1.149
14,1,1.579,"positive","no_conflict",0.405469148361894,45,3.19838213000829,1.004
14,1,0.978,"negative_rc","conflict",0.453575657489576,46,2.9903388547876,1.579
14,1,0.521,"positive","no_conflict",0.501682166617258,47,2.71683772329952,0.978
14,1,0.593,"negative_familiar","conflict",0.54978867574494,48,2.77305469336426,0.521
14,1,0.668,"negative_unfamiliar","no_conflict",0.597895184872623,49,2.82477646247555,0.593
14,1,1.427,"positive","no_conflict",0.646001694000305,50,3.15442397311465,0.668
14,1,0.986,"positive","no_conflict",0.694108203127987,51,2.99387691494121,1.427
14,1,0.505,"negative_highly_familiar","conflict",0.74221471225567,52,2.70329137811866,0.986
14,1,1.28,"negative_familiar","conflict",0.790321221383352,53,3.10720996964787,0.505
14,1,1.384,"positive","no_conflict",0.838427730511034,54,3.14113609012074,1.28
14,0,1.063,"positive","no_conflict",0.886534239638716,55,3.0265332645233,1.384
14,1,1.062,"negative_rc","conflict",0.934640748766399,56,3.02612451674545,1.063
14,1,1.237,"positive","no_conflict",0.982747257894081,57,3.09236969962912,1.062
14,1,1.564,"negative_rc","conflict",1.03085376702176,58,3.19423674872383,1.237
14,1,1.003,"positive","no_conflict",1.07896027614945,59,3.00130093302042,1.564
14,1,1.146,"negative_highly_familiar","conflict",1.12706678527713,60,3.05918461763137,1.003
14,1,1.226,"positive","no_conflict",1.17517329440481,61,3.0884904701824,1.146
14,1,1.361,"negative_highly_familiar","conflict",1.22327980353249,62,3.13385812520333,1.226
14,1,NA,"negative_familiar","conflict",1.27138631266017,63,NA,1.361
14,1,0.463,"positive","no_conflict",1.31949282178786,64,2.66558099101795,2.224
14,1,0.822,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.91487181754005,0.463
14,1,1.485,"positive","no_conflict",1.41570584004322,66,3.17172645365323,0.822
14,1,0.9,"negative_rc","conflict",1.4638123491709,67,2.95424250943932,1.485
14,0,1.139,"positive","no_conflict",1.51191885829859,68,3.0565237240791,0.9
14,1,0.875,"positive","no_conflict",1.56002536742627,69,2.94200805302231,1.139
14,1,1.25,"negative_familiar","conflict",1.60813187655395,70,3.09691001300806,0.875
14,1,1.633,"negative_unfamiliar","no_conflict",1.65623838568163,71,3.21298618473667,1.25
14,1,0.552,"positive","no_conflict",1.70434489480932,72,2.7419390777292,1.633
15,1,0.632,"negative_unfamiliar","no_conflict",-1.71121725325613,1,2.80071707828239,0.552
15,1,0.648,"positive","no_conflict",-1.66311074412844,2,2.81157500587059,0.632
15,1,0.655,"negative_rc","conflict",-1.61500423500076,3,2.81624129999178,0.648
15,1,0.526,"positive","no_conflict",-1.56689772587308,4,2.72098574415374,0.655
15,1,0.645,"negative_highly_familiar","conflict",-1.5187912167454,5,2.80955971463527,0.526
15,1,0.572,"positive","no_conflict",-1.47068470761772,6,2.75739602879302,0.645
15,1,0.555,"negative_familiar","conflict",-1.42257819849003,7,2.74429298312268,0.572
15,1,0.922,"positive","no_conflict",-1.37447168936235,8,2.96473092105363,0.555
15,1,0.705,"positive","no_conflict",-1.32636518023467,9,2.8481891169914,0.922
15,1,1.065,"negative_rc","conflict",-1.27825867110699,10,3.02734960777476,0.705
15,1,0.904,"negative_familiar","conflict",-1.2301521619793,11,2.95616843047536,1.065
15,1,0.551,"positive","no_conflict",-1.18204565285162,12,2.74115159885178,0.904
15,1,NA,"positive","no_conflict",-1.13393914372394,13,NA,0.551
15,1,0.725,"negative_rc","conflict",-1.08583263459626,14,2.86033800657099,2.198
15,1,1.132,"negative_highly_familiar","conflict",-1.03772612546857,15,3.05384642685225,0.725
15,1,0.563,"positive","no_conflict",-0.989619616340893,16,2.75050839485135,1.132
15,1,0.547,"positive","no_conflict",-0.94151310721321,17,2.73798732633343,0.563
15,1,0.93,"negative_unfamiliar","no_conflict",-0.893406598085528,18,2.96848294855394,0.547
15,1,0.665,"positive","no_conflict",-0.845300088957846,19,2.8228216453031,0.93
15,1,1.104,"negative_highly_familiar","conflict",-0.797193579830163,20,3.04296907339318,0.665
15,1,0.663,"positive","no_conflict",-0.749087070702481,21,2.82151352840477,1.104
15,1,0.806,"negative_familiar","conflict",-0.700980561574799,22,2.90633504180509,0.663
15,1,0.885,"negative_unfamiliar","no_conflict",-0.652874052447117,23,2.94694327069783,0.806
15,1,0.628,"positive","no_conflict",-0.604767543319434,24,2.7979596437372,0.885
15,1,1.54,"negative_highly_familiar","conflict",-0.556661034191752,25,3.18752072083646,0.628
15,1,0.571,"positive","no_conflict",-0.50855452506407,26,2.75663610824585,1.54
15,1,0.914,"negative_familiar","conflict",-0.460448015936387,27,2.96094619573383,0.571
15,1,0.729,"positive","no_conflict",-0.412341506808705,28,2.86272752831797,0.914
15,0,1.592,"positive","no_conflict",-0.364234997681023,29,3.20194306340165,0.729
15,1,0.871,"negative_rc","conflict",-0.316128488553341,30,2.94001815500766,1.592
15,1,0.518,"positive","no_conflict",-0.268021979425658,31,2.71432975974523,0.871
15,1,1.661,"negative_highly_familiar","conflict",-0.219915470297976,32,3.22036963245139,0.518
15,1,0.997,"positive","no_conflict",-0.171808961170294,33,2.99869515831166,1.661
15,1,0.604,"negative_unfamiliar","no_conflict",-0.123702452042611,34,2.78103693862113,0.997
15,1,0.547,"positive","no_conflict",-0.0755959429149292,35,2.73798732633343,0.604
15,1,0.738,"negative_unfamiliar","no_conflict",-0.0274894337872469,36,2.86805636182304,0.547
15,1,0.721,"positive","no_conflict",0.0206170753404354,37,2.85793526471943,0.738
15,1,1.176,"negative_rc","conflict",0.0687235844681176,38,3.07040732174012,0.721
15,0,NA,"negative_highly_familiar","conflict",0.1168300935958,39,NA,1.176
15,1,0.935,"positive","no_conflict",0.164936602723482,40,2.97081161087252,2.471
15,0,0.782,"positive","no_conflict",0.213043111851164,41,2.89320675305985,0.935
15,1,1.389,"negative_familiar","conflict",0.261149620978847,42,3.14270224573762,0.782
15,1,0.684,"negative_unfamiliar","no_conflict",0.309256130106529,43,2.83505610172012,1.389
15,1,0.755,"positive","no_conflict",0.357362639234211,44,2.87794695162919,0.684
15,1,1.25,"positive","no_conflict",0.405469148361894,45,3.09691001300806,0.755
15,1,1.057,"negative_rc","conflict",0.453575657489576,46,3.02407498730743,1.25
15,1,0.472,"positive","no_conflict",0.501682166617258,47,2.67394199863409,1.057
15,1,0.976,"negative_familiar","conflict",0.54978867574494,48,2.98944981766669,0.472
15,1,0.638,"negative_unfamiliar","no_conflict",0.597895184872623,49,2.80482067872116,0.976
15,1,0.445,"positive","no_conflict",0.646001694000305,50,2.64836001098093,0.638
15,1,0.684,"positive","no_conflict",0.694108203127987,51,2.83505610172012,0.445
15,1,1.123,"negative_highly_familiar","conflict",0.74221471225567,52,3.05037975626146,0.684
15,1,0.666,"negative_familiar","conflict",0.790321221383352,53,2.8234742291703,1.123
15,1,0.674,"positive","no_conflict",0.838427730511034,54,2.82865989653532,0.666
15,0,1.065,"positive","no_conflict",0.886534239638716,55,3.02734960777476,0.674
15,1,0.632,"negative_rc","conflict",0.934640748766399,56,2.80071707828239,1.065
15,1,1.255,"positive","no_conflict",0.982747257894081,57,3.09864372581706,0.632
15,1,0.654,"negative_rc","conflict",1.03085376702176,58,2.81557774832427,1.255
15,1,0.757,"positive","no_conflict",1.07896027614945,59,2.87909587950007,0.654
15,1,0.5,"negative_highly_familiar","conflict",1.12706678527713,60,2.69897000433602,0.757
15,1,0.507,"positive","no_conflict",1.17517329440481,61,2.70500795933334,0.5
15,1,0.635,"negative_highly_familiar","conflict",1.22327980353249,62,2.80277372529198,0.507
15,0,0.698,"negative_familiar","conflict",1.27138631266017,63,2.84385542262316,0.635
15,1,NA,"positive","no_conflict",1.31949282178786,64,NA,0.698
15,1,0.952,"negative_unfamiliar","no_conflict",1.36759933091554,65,2.97863694838447,2.161
15,1,0.576,"positive","no_conflict",1.41570584004322,66,2.76042248342321,0.952
15,1,0.583,"negative_rc","conflict",1.4638123491709,67,2.76566855475901,0.576
15,1,0.766,"positive","no_conflict",1.51191885829859,68,2.8842287696326,0.583
15,1,0.877,"positive","no_conflict",1.56002536742627,69,2.94299959336604,0.766
15,0,1.444,"negative_familiar","conflict",1.60813187655395,70,3.15956719323362,0.877
15,1,0.9,"negative_unfamiliar","no_conflict",1.65623838568163,71,2.95424250943932,1.444
15,1,0.579,"positive","no_conflict",1.70434489480932,72,2.76267856372744,0.9
