subj_idx,response,rt,cond,stim,trial_z,rt_log_trim_grp,prev_rt,prev_rt_z,prev_error,id,since_nogo,since_nogo_z,block_trial_z,DISINH,ANTAG
17,1,324,SevenGo,Go,-0.151552942,2.51054501,2.507855872,-1.008612978,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,408,SevenGo,Go,-0.137119329,2.610660163,2.51054501,-0.963120796,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,331,SevenGo,Go,-0.122685715,2.519827994,2.610660163,0.730528206,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,318,SevenGo,Go,-0.108252102,2.50242712,2.519827994,-0.806080474,0,17,6,1.697715035,1.697715035,-1.219,0.669
17,1,0,SevenGo,NoGo,-0.093818488,0,2.50242712,-1.100451223,0,17,7,2.182776474,2.182776474,-1.219,0.669
17,1,284,FiveGo,Go,-0.079384874,2.45331834,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,399,FiveGo,Go,-0.064951261,2.600972896,2.45331834,-1.931224925,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,403,FiveGo,Go,-0.050517647,2.605305046,2.600972896,0.56664861,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,365,FiveGo,Go,-0.036084034,2.562292864,2.605305046,0.639935641,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,417,FiveGo,Go,-0.02165042,2.620136055,2.562292864,-0.087701849,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,0,FiveGo,NoGo,-0.007216807,0,2.620136055,0.89083196,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,343,FiveGo,Go,0.007216807,2.53529412,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,394,FiveGo,Go,0.02165042,2.595496222,2.53529412,-0.544439868,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,429,FiveGo,Go,0.036084034,2.632457292,2.595496222,0.473999666,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,472,FiveGo,Go,0.050517647,2.673941999,2.632457292,1.099270448,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,356,FiveGo,Go,0.064951261,2.551449998,2.673941999,1.801067625,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,0,FiveGo,NoGo,0.079384874,0,2.551449998,-0.271130726,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,361,OneGo,Go,0.093818488,2.557507202,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,0,OneGo,NoGo,0.108252102,0,2.557507202,-0.168660949,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,336,SevenGo,Go,0.122685715,2.526339277,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,371,SevenGo,Go,0.137119329,2.56937391,2.526339277,-0.695929027,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,446,SevenGo,Go,0.151552942,2.649334859,2.56937391,0.03208826,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,393,SevenGo,Go,0.165986556,2.59439255,2.649334859,1.384788403,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,397,SevenGo,Go,0.180420169,2.598790507,2.59439255,0.455328845,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,375,SevenGo,Go,0.194853783,2.574031268,2.598790507,0.529729116,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,378,SevenGo,Go,0.209287396,2.5774918,2.574031268,0.110876832,0,17,6,1.697715035,1.697715035,-1.219,0.669
17,1,0,SevenGo,NoGo,0.22372101,0,2.5774918,0.169418686,0,17,7,2.182776474,2.182776474,-1.219,0.669
17,1,345,ThreeGo,Go,0.238154623,2.537819095,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,540,ThreeGo,Go,0.252588237,2.73239376,2.537819095,-0.501724841,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,431,ThreeGo,Go,0.26702185,2.63447727,2.73239376,2.78989663,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,0,ThreeGo,NoGo,0.281455464,0,2.63447727,1.133442435,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,358,SevenGo,Go,0.295889077,2.553883027,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,448,SevenGo,Go,0.310322691,2.651278014,2.553883027,-0.229971156,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,403,SevenGo,Go,0.324756305,2.605305046,2.651278014,1.41766078,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,407,SevenGo,Go,0.339189918,2.609594409,2.605305046,0.639935641,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,418,SevenGo,Go,0.353623532,2.621176282,2.609594409,0.712498838,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,492,SevenGo,Go,0.368057145,2.691965103,2.621176282,0.908429487,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,440,SevenGo,Go,0.382490759,2.643452676,2.691965103,2.105964651,0,17,6,1.697715035,1.697715035,-1.219,0.669
17,1,0,SevenGo,NoGo,0.396924372,0,2.643452676,1.28527947,0,17,7,2.182776474,2.182776474,-1.219,0.669
17,1,415,OneGo,Go,0.411357986,2.618048097,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,0,OneGo,NoGo,0.425791599,0,2.618048097,0.85550995,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,388,FiveGo,Go,0.440225213,2.588831726,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,416,FiveGo,Go,0.454658826,2.619093331,2.588831726,0.361256319,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,331,FiveGo,Go,0.46909244,2.519827994,2.619093331,0.873192182,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,349,FiveGo,Go,0.483526053,2.542825427,2.519827994,-0.806080474,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,329,FiveGo,Go,0.497959667,2.517195898,2.542825427,-0.417032676,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,0,FiveGo,NoGo,0.51239328,0,2.517195898,-0.850607664,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,352,ThreeGo,Go,0.526826894,2.546542663,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,346,ThreeGo,Go,0.541260508,2.539076099,2.546542663,-0.35414815,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,381,ThreeGo,Go,0.555694121,2.580924976,2.539076099,-0.480460097,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,0,ThreeGo,NoGo,0.570127735,0,2.580924976,0.227497755,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,471,ThreeGo,Go,0.584561348,2.673020907,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,418,ThreeGo,Go,0.598994962,2.621176282,2.673020907,1.785485511,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,341,ThreeGo,Go,0.613428575,2.532754379,2.621176282,0.908429487,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,0,ThreeGo,NoGo,0.627862189,0,2.532754379,-0.587404691,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,339,SevenGo,Go,0.642295802,2.530199698,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,351,SevenGo,Go,0.656729416,2.545307116,2.530199698,-0.630622251,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,338,SevenGo,Go,0.671163029,2.5289167,2.545307116,-0.375049911,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,373,SevenGo,Go,0.685596643,2.571708832,2.5289167,-0.652326739,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,352,SevenGo,Go,0.700030256,2.546542663,2.571708832,0.071588161,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,387,SevenGo,Go,0.71446387,2.587710965,2.546542663,-0.35414815,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,382,SevenGo,Go,0.728897483,2.582063363,2.587710965,0.342296402,0,17,6,1.697715035,1.697715035,-1.219,0.669
17,1,0,SevenGo,NoGo,0.743331097,0,2.582063363,0.246755863,0,17,7,2.182776474,2.182776474,-1.219,0.669
17,1,300,OneGo,Go,0.757764711,2.477121255,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,0,OneGo,NoGo,0.772198324,0,2.477121255,-1.528550789,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,300,FiveGo,Go,0.786631938,2.477121255,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,398,FiveGo,Go,0.801065551,2.599883072,2.477121255,-1.528550789,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,409,FiveGo,Go,0.815499165,2.611723308,2.599883072,0.548212054,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,452,FiveGo,Go,0.829932778,2.655138435,2.611723308,0.748513439,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,431,FiveGo,Go,0.844366392,2.63447727,2.655138435,1.482967555,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,0,FiveGo,NoGo,0.858800005,0,2.63447727,1.133442435,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,294,OneGo,Go,0.873233619,2.46834733,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,0,OneGo,NoGo,0.887667232,0,2.46834733,-1.67697935,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,404,ThreeGo,Go,0.902100846,2.606381365,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,415,ThreeGo,Go,0.916534459,2.618048097,2.606381365,0.658143739,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,323,ThreeGo,Go,0.930968073,2.509202522,2.618048097,0.85550995,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,0,ThreeGo,NoGo,0.945401687,0,2.509202522,-0.985831677,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,320,FiveGo,Go,0.9598353,2.505149978,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,NA,FiveGo,Go,0.974268914,NA,2.505149978,-1.054388602,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,335,FiveGo,Go,0.988702527,2.525044807,NA,NA,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,329,FiveGo,Go,1.003136141,2.517195898,2.525044807,-0.717827594,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,333,FiveGo,Go,1.017569754,2.522444234,2.517195898,-0.850607664,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,0,FiveGo,NoGo,1.032003368,0,2.522444234,-0.761821521,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,283,SevenGo,Go,1.046436981,2.451786436,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,318,SevenGo,Go,1.060870595,2.50242712,2.451786436,-1.957140168,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,345,SevenGo,Go,1.075304208,2.537819095,2.50242712,-1.100451223,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,373,SevenGo,Go,1.089737822,2.571708832,2.537819095,-0.501724841,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,344,SevenGo,Go,1.104171435,2.536558443,2.571708832,0.071588161,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,410,SevenGo,Go,1.118605049,2.612783857,2.536558443,-0.523051311,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,358,SevenGo,Go,1.133038662,2.553883027,2.612783857,0.766454751,0,17,6,1.697715035,1.697715035,-1.219,0.669
17,0,353,SevenGo,NoGo,1.147472276,2.547774705,2.553883027,-0.229971156,0,17,7,2.182776474,2.182776474,-1.219,0.669
17,1,308,OneGo,Go,1.16190589,2.488550717,2.547774705,-0.333305686,1,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,0,OneGo,NoGo,1.176339503,0,2.488550717,-1.335198474,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,306,ThreeGo,Go,1.190773117,2.485721426,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,310,ThreeGo,Go,1.20520673,2.491361694,2.485721426,-1.3830616,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,385,ThreeGo,Go,1.219640344,2.58546073,2.491361694,-1.287645143,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,0,ThreeGo,NoGo,1.234073957,0,2.58546073,0.304229146,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,351,FiveGo,Go,1.248507571,2.545307116,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,370,FiveGo,Go,1.262941184,2.568201724,2.545307116,-0.375049911,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,333,FiveGo,Go,1.277374798,2.522444234,2.568201724,0.012258385,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,376,FiveGo,Go,1.291808411,2.575187845,2.522444234,-0.761821521,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,355,FiveGo,Go,1.306242025,2.550228353,2.575187845,0.130442659,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,0,FiveGo,NoGo,1.320675638,0,2.550228353,-0.291797304,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,322,SevenGo,Go,1.335109252,2.507855872,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,364,SevenGo,Go,1.349542865,2.561101384,2.507855872,-1.008612978,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,368,SevenGo,Go,1.363976479,2.565847819,2.561101384,-0.107858142,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,403,SevenGo,Go,1.378410093,2.605305046,2.565847819,-0.027562655,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,382,SevenGo,Go,1.392843706,2.582063363,2.605305046,0.639935641,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,353,SevenGo,Go,1.40727732,2.547774705,2.582063363,0.246755863,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,364,SevenGo,Go,1.421710933,2.561101384,2.547774705,-0.333305686,0,17,6,1.697715035,1.697715035,-1.219,0.669
17,1,0,SevenGo,NoGo,1.436144547,0,2.561101384,-0.107858142,0,17,7,2.182776474,2.182776474,-1.219,0.669
17,1,267,FiveGo,Go,1.45057816,2.426511261,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,365,FiveGo,Go,1.465011774,2.562292864,2.426511261,-2.384720532,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,361,FiveGo,Go,1.479445387,2.557507202,2.562292864,-0.087701849,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,356,FiveGo,Go,1.493879001,2.551449998,2.557507202,-0.168660949,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,399,FiveGo,Go,1.508312614,2.600972896,2.551449998,-0.271130726,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,0,FiveGo,NoGo,1.522746228,0,2.600972896,0.56664861,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,277,SevenGo,Go,1.537179841,2.442479769,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,376,SevenGo,Go,1.551613455,2.575187845,2.442479769,-2.114581134,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,468,SevenGo,Go,1.566047068,2.670245853,2.575187845,0.130442659,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,414,SevenGo,Go,1.580480682,2.617000341,2.670245853,1.738539895,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,402,SevenGo,Go,1.594914296,2.604226053,2.617000341,0.837785058,0,17,4,0.727592158,0.727592158,-1.219,0.669
17,1,429,SevenGo,Go,1.609347909,2.632457292,2.604226053,0.621682305,0,17,5,1.212653597,1.212653597,-1.219,0.669
17,1,472,SevenGo,Go,1.623781523,2.673941999,2.632457292,1.099270448,0,17,6,1.697715035,1.697715035,-1.219,0.669
17,1,0,SevenGo,NoGo,1.638215136,0,2.673941999,1.801067625,0,17,7,2.182776474,2.182776474,-1.219,0.669
17,1,318,ThreeGo,Go,1.65264875,2.50242712,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,425,ThreeGo,Go,1.667082363,2.62838893,2.50242712,-1.100451223,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
17,1,413,ThreeGo,Go,1.681515977,2.615950052,2.62838893,1.030445927,0,17,2,-0.242530719,-0.242530719,-1.219,0.669
17,1,0,ThreeGo,NoGo,1.69594959,0,2.615950052,0.820017302,0,17,3,0.242530719,0.242530719,-1.219,0.669
17,1,514,OneGo,Go,1.710383204,2.710963119,NA,NA,0,17,0,-1.212653597,-1.212653597,-1.219,0.669
17,1,0,OneGo,NoGo,1.724816817,0,2.710963119,2.427354274,0,17,1,-0.727592158,-0.727592158,-1.219,0.669
18,1,424,OneGo,Go,-1.724816817,2.627365857,NA,NA,NA,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,0,OneGo,NoGo,-1.710383204,0,2.627365857,2.178956783,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,376,FiveGo,Go,-1.69594959,2.575187845,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,342,FiveGo,Go,-1.681515977,2.534026106,2.575187845,1.379836358,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,332,FiveGo,Go,-1.667082363,2.521138084,2.534026106,0.749433143,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,313,FiveGo,Go,-1.65264875,2.495544338,2.521138084,0.552049579,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,319,FiveGo,Go,-1.638215136,2.503790683,2.495544338,0.160074403,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,0,FiveGo,NoGo,-1.623781523,0,2.503790683,0.286369425,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,313,ThreeGo,Go,-1.609347909,2.495544338,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,342,ThreeGo,Go,-1.594914296,2.534026106,2.495544338,0.160074403,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,340,ThreeGo,Go,-1.580480682,2.531478917,2.534026106,0.749433143,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,0,ThreeGo,NoGo,-1.566047068,0,2.531478917,0.710422251,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,317,SevenGo,Go,-1.551613455,2.501059262,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,298,SevenGo,Go,-1.537179841,2.474216264,2.501059262,0.244536972,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,320,SevenGo,Go,-1.522746228,2.505149978,2.474216264,-0.166570838,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,310,SevenGo,Go,-1.508312614,2.491361694,2.505149978,0.307187401,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,284,SevenGo,Go,-1.493879001,2.45331834,2.491361694,0.096016078,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,297,SevenGo,Go,-1.479445387,2.472756449,2.45331834,-0.486628222,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,343,SevenGo,Go,-1.465011774,2.53529412,2.472756449,-0.188928297,0,18,6,1.697715035,1.697715035,1.131,1.279
18,1,0,SevenGo,NoGo,-1.45057816,0,2.53529412,0.768853122,0,18,7,2.182776474,2.182776474,1.131,1.279
18,1,321,OneGo,Go,-1.436144547,2.506505032,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,0,OneGo,NoGo,-1.421710933,0,2.506505032,0.327940422,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,337,FiveGo,Go,-1.40727732,2.527629901,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,263,FiveGo,Go,-1.392843706,2.419955748,2.527629901,0.651473523,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,293,FiveGo,Go,-1.378410093,2.46686762,2.419955748,-0.997585377,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,274,FiveGo,Go,-1.363976479,2.437750563,2.46686762,-0.279117313,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,296,FiveGo,Go,-1.349542865,2.471291711,2.437750563,-0.72505296,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,0,FiveGo,NoGo,-1.335109252,0,2.471291711,-0.211361162,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,218,SevenGo,Go,-1.320675638,2.338456494,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,303,SevenGo,Go,-1.306242025,2.481442629,2.338456494,-2.245768609,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,253,SevenGo,Go,-1.291808411,2.403120521,2.481442629,-0.055897103,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,307,SevenGo,Go,-1.277374798,2.487138375,2.403120521,-1.255421457,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,329,SevenGo,Go,-1.262941184,2.517195898,2.487138375,0.03133481,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,310,SevenGo,Go,-1.248507571,2.491361694,2.517195898,0.491673933,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,300,SevenGo,Go,-1.234073957,2.477121255,2.491361694,0.096016078,0,18,6,1.697715035,1.697715035,1.131,1.279
18,1,0,SevenGo,NoGo,-1.219640344,0,2.477121255,-0.122080117,0,18,7,2.182776474,2.182776474,1.131,1.279
18,1,381,ThreeGo,Go,-1.20520673,2.580924976,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,314,ThreeGo,Go,-1.190773117,2.496929648,2.580924976,1.467702074,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,360,ThreeGo,Go,-1.176339503,2.556302501,2.496929648,0.18129081,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,0,ThreeGo,NoGo,-1.16190589,0,2.556302501,1.090602181,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,298,OneGo,Go,-1.147472276,2.474216264,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,NA,NA,OneGo,NoGo,-1.133038662,NA,2.474216264,-0.166570838,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,290,FiveGo,Go,-1.118605049,2.462397998,NA,NA,NA,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,288,FiveGo,Go,-1.104171435,2.459392488,2.462397998,-0.347570795,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,302,FiveGo,Go,-1.089737822,2.480006943,2.459392488,-0.393601,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,299,FiveGo,Go,-1.075304208,2.475671188,2.480006943,-0.077885017,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,353,FiveGo,Go,-1.060870595,2.547774705,2.475671188,-0.144288277,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,0,FiveGo,NoGo,-1.046436981,0,2.547774705,0.959996677,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,291,SevenGo,Go,-1.032003368,2.463892989,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,281,SevenGo,Go,-1.017569754,2.44870632,2.463892989,-0.3246746,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,358,SevenGo,Go,-1.003136141,2.553883027,2.44870632,-0.557262564,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,300,SevenGo,Go,-0.988702527,2.477121255,2.553883027,1.053547277,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,386,SevenGo,Go,-0.974268914,2.586587305,2.477121255,-0.122080117,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,295,SevenGo,Go,-0.9598353,2.469822016,2.586587305,1.554422181,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,285,SevenGo,Go,-0.945401687,2.45484486,2.469822016,-0.233869941,0,18,6,1.697715035,1.697715035,1.131,1.279
18,0,283,SevenGo,NoGo,-0.930968073,2.451786436,2.45484486,-0.463249154,0,18,7,2.182776474,2.182776474,1.131,1.279
18,1,278,ThreeGo,Go,-0.916534459,2.444044796,2.451786436,-0.510089756,1,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,309,ThreeGo,Go,-0.902100846,2.489958479,2.444044796,-0.62865507,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,266,ThreeGo,Go,-0.887667232,2.424881637,2.489958479,0.074525468,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,0,ThreeGo,NoGo,-0.873233619,0,2.424881637,-0.922144061,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,299,SevenGo,Go,-0.858800005,2.475671188,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,257,SevenGo,Go,-0.844366392,2.409933123,2.475671188,-0.144288277,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,270,SevenGo,Go,-0.829932778,2.431363764,2.409933123,-1.151084604,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,260,SevenGo,Go,-0.815499165,2.414973348,2.431363764,-0.822868517,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,362,SevenGo,Go,-0.801065551,2.558708571,2.414973348,-1.073892194,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,352,SevenGo,Go,-0.786631938,2.546542663,2.558708571,1.127451793,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,309,SevenGo,Go,-0.772198324,2.489958479,2.546542663,0.941127621,0,18,6,1.697715035,1.697715035,1.131,1.279
18,1,0,SevenGo,NoGo,-0.757764711,0,2.489958479,0.074525468,0,18,7,2.182776474,2.182776474,1.131,1.279
18,1,343,OneGo,Go,-0.743331097,2.53529412,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,0,OneGo,NoGo,-0.728897483,0,2.53529412,0.768853122,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,311,FiveGo,Go,-0.71446387,2.492760389,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,453,FiveGo,Go,-0.700030256,2.656098202,2.492760389,0.117437475,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,379,FiveGo,Go,-0.685596643,2.57863921,2.656098202,2.61900046,0,18,2,-0.242530719,-0.242530719,1.131,1.279
18,1,441,FiveGo,Go,-0.671163029,2.644438589,2.57863921,1.432694951,0,18,3,0.242530719,0.242530719,1.131,1.279
18,1,366,FiveGo,Go,-0.656729416,2.563481085,2.644438589,2.440430326,0,18,4,0.727592158,0.727592158,1.131,1.279
18,1,0,FiveGo,NoGo,-0.642295802,0,2.563481085,1.200544155,0,18,5,1.212653597,1.212653597,1.131,1.279
18,1,312,ThreeGo,Go,-0.627862189,2.494154594,NA,NA,0,18,0,-1.212653597,-1.212653597,1.131,1.279
18,1,278,ThreeGo,Go,-0.613428575,2.444044796,2.494154594,0.138790103,0,18,1,-0.727592158,-0.727592158,1.131,1.279
18,1,275,ThreeGo,Go,-0.598994962,2.439332694,2.444044796,-0.62865507,0,18,2,-0.242530719,-0.242530719,1.131,1.279
