1	-1.72481681737434	.	-1.4182682775739
1	-1.71038320383982	2.68663626926229	-1.37831705848731
1	-1.69594959030531	2.57978359661681	-1.33836583940072
1	-1.66708236323628	2.72672720902657	-1.4182682775739
1	-1.65264874970177	2.66931688056611	-1.37831705848731
1	-1.63821513616726	2.69635638873333	-1.33836583940072
1	-1.62378152263274	2.62531245096167	-1.29841462031413
1	-1.60934790909823	2.67024585307412	-1.25846340122754
1	-1.5804806820292	2.58994960132571	-1.4182682775739
1	-1.55161345496018	2.70757017609794	-1.4182682775739
1	-1.53717984142566	2.68484536164441	-1.37831705848731
1	-1.52274622789115	2.62940959910272	-1.33836583940072
1	-1.50831261435664	2.63447727016073	-1.29841462031413
1	-1.49387900082212	2.64836001098093	-1.25846340122754
1	-1.47944538728761	2.70500795933334	-1.21851218214095
1	-1.4650117737531	2.65991620006985	-1.17856096305437
1	-1.43614454668407	2.75511226639507	-1.09865852488119
1	-1.42171093314956	2.54530711646582	-1.0587073057946
1	-1.40727731961504	2.52244423350632	-1.01875608670801
1	-1.39284370608053	2.63748972951251	-0.978804867621423
1	-1.37841009254602	2.68124123737559	-0.938853648534834
1	-1.3639764790115	2.57287160220048	-0.898902429448245
1	-1.34954286547699	2.6232492903979	-0.858951210361657
1	-1.32067563840796	2.73957234445009	-1.33836583940072
1	-1.29180841133894	2.70757017609794	-1.25846340122754
1	-1.27737479780442	2.63848925695464	-1.21851218214095
1	-1.26294118426991	2.66745295288995	-1.17856096305437
1	-1.23407395720088	2.71850168886727	-1.17856096305437
1	-1.21964034366637	2.53655844257153	-1.13860974396778
1	-1.20520673013186	2.52374646681156	-1.09865852488119
1	-1.19077311659734	2.5705429398819	-1.0587073057946
1	-1.17633950306283	2.55870857053317	-1.01875608670801
1	-1.1474722759938	2.62117628177504	-1.25846340122754
1	-1.11860504892478	2.60638136511061	-1.09865852488119
1	-1.10417143539027	2.53907609879278	-1.0587073057946
1	-1.08973782185575	2.61804809671209	-1.01875608670801
1	-1.06087059478673	2.52633927738984	-0.779048772188479
1	-1.04643698125221	2.44404479591808	-0.739097553101891
1	-1.0320033677177	2.61384182187607	-0.699146334015302
1	-1.01756975418319	2.63648789635337	-0.659195114928713
1	-1.00313614064867	2.55509444857832	-0.619243895842125
1	-0.988702527114159	2.55266821611219	-0.579292676755536
1	-0.974268913579646	2.54900326202579	-0.539341457668947
1	-0.945401686510619	2.63948648926859	-0.938853648534834
1	-0.930968072976106	2.60314437262018	-0.898902429448245
1	-0.916534459441593	.	-0.858951210361657
1	-0.902100845907079	2.67851837904011	-0.818999991275068
1	-0.887667232372566	2.57863920996807	-0.779048772188479
1	-0.85880000530354	2.51982799377572	-0.699146334015302
1	-0.844366391769026	2.43616264704076	-0.659195114928713
1	-0.829932778234513	2.49415459401844	-0.619243895842125
1	-0.8154991647	2.41830129131975	-0.579292676755536
1	-0.801065551165487	2.51982799377572	-0.539341457668947
1	-0.77219832409646	2.73239375982297	-1.17856096305437
1	-0.743331097027433	2.66275783168157	-0.45943901949577
1	-0.72889748349292	2.61278385671974	-0.419487800409181
1	-0.714463869958407	2.64443858946784	-0.379536581322593
1	-0.700030256423894	2.63447727016073	-0.339585362236004
1	-0.68559664288938	2.69196510276736	-0.299634143149415
1	-0.671163029354867	2.66838591669	-0.259682924062826
1	-0.656729415820354	2.60205999132796	-0.219731704976238
1	-0.627862188751327	2.75434833571102	-0.938853648534834
1	-0.613428575216814	.	-0.898902429448245
1	-0.598994961682301	2.70586371228392	-0.858951210361657
1	-0.570127734613274	.	-0.779048772188479
1	-0.555694121078761	2.66464197555613	-0.739097553101891
1	-0.541260507544248	2.72591163229505	-0.699146334015302
1	-0.512393280475221	2.69897000433602	-1.09865852488119
1	-0.483526053406195	2.70070371714502	-0.45943901949577
1	-0.469092439871681	.	-0.419487800409181
1	-0.454658826337168	2.57749179983723	-0.379536581322593
1	-0.440225212802655	2.57403126772772	-0.339585362236004
1	-0.425791599268141	2.63245729218472	-0.299634143149415
1	-0.396924372199115	2.40483371661994	-0.13982926680306
1	-0.382490758664602	2.57863920996807	-0.0998780477164717
1	-0.368057145130088	2.61172330800734	-0.059926828629883
1	-0.353623531595575	2.53529412004277	-0.0199756095432943
1	-0.339189918061062	2.62428209583567	0.0199756095432943
1	-0.324756304526549	2.68394713075151	0.059926828629883
1	-0.310322690992035	2.53019969820308	0.0998780477164717
1	-0.281455463923009	2.67577834167409	-1.01875608670801
1	-0.252588236853982	2.66086547800387	0.179780485889649
1	-0.238154623319469	.	0.219731704976238
1	-0.223721009784956	2.6414741105041	0.259682924062826
1	-0.209287396250442	2.69810054562339	0.299634143149415
1	-0.194853782715929	2.52891670027765	0.339585362236004
