1	1.366	4	-1.61500423500076	1	3.13545069934551
1	0.757	5	-1.56689772587308	2	2.87909587950007
1	1.028	3	-1.5187912167454	3	3.01199311465926
1	0.9	5	-1.47068470761772	4	2.95424250943932
1	1.739	2	-1.42257819849003	5	3.24029958200271
1	1.282	5	-1.37447168936235	6	3.1078880251828
1	1.729	1	-1.32636518023467	7	3.23779499327392
1	0.952	5	-1.27825867110699	8	2.97863694838447
1	1.063	5	-1.2301521619793	9	3.0265332645233
1	0.982	3	-1.18204565285162	10	2.99211148778695
1	1.237	1	-1.13393914372394	11	3.09236969962912
1	1.309	5	-1.08583263459626	12	3.11693964655076
1	.	5	-1.03772612546857	13	.
1	0.851	3	-0.989619616340893	14	2.92992956008459
1	0.938	2	-0.94151310721321	15	2.97220283837906
1	1.057	5	-0.893406598085528	16	3.02407498730743
1	1.04	5	-0.845300088957846	17	3.01703333929878
1	0.999	4	-0.797193579830163	18	2.99956548822598
1	0.791	5	-0.749087070702481	19	2.89817648349768
1	0.638	2	-0.700980561574799	20	2.80482067872116
1	0.877	5	-0.652874052447117	21	2.94299959336604
1	0.924	1	-0.604767543319434	22	2.96567197122011
1	.	4	-0.556661034191752	23	.
1	1.378	5	-0.50855452506407	24	3.13924921757161
1	1.593	2	-0.460448015936387	25	3.20221577580113
1	0.92	5	-0.412341506808705	26	2.96378782734556
1	0.92	1	-0.364234997681023	27	2.96378782734556
1	0.927	5	-0.316128488553341	28	2.9670797341445
1	1.55	5	-0.268021979425658	29	3.19033169817029
1	1.197	3	-0.219915470297976	30	3.07809415040641
1	0.772	5	-0.171808961170294	31	2.88761730033574
1	1.267	2	-0.123702452042611	32	3.10277661488344
1	0.642	5	-0.0755959429149292	33	2.80753502806885
1	1.05	4	-0.0274894337872469	34	3.02118929906994
1	1.313	5	0.0206170753404354	35	3.11826472608948
1	1.064	4	0.0687235844681176	36	3.02694162795903
1	0.855	5	0.1168300935958	37	2.93196611472817
1	0.982	3	0.164936602723482	38	2.99211148778695
1	1.133	2	0.213043111851164	39	3.0542299098634
1	1.22	5	0.261149620978847	40	3.08635983067475
1	0.731	5	0.309256130106529	41	2.86391737695786
1	1.363	1	0.357362639234211	42	3.13449585583467
1	0.683	4	0.405469148361894	43	2.83442070368153
1	0.969	5	0.453575657489576	44	2.98632377705077
1	1.256	5	0.501682166617258	45	3.09898963940118
1	.	3	0.54978867574494	46	.
1	0.751	5	0.597895184872623	47	2.87563993700417
1	0.91	1	0.646001694000305	48	2.95904139232109
1	0.841	4	0.694108203127987	49	2.92479599579791
1	1.057	5	0.74221471225567	50	3.02407498730743
1	1.464	5	0.790321221383352	51	3.16554107672237
1	0.831	2	0.838427730511034	52	2.91960102378411
1	1.038	1	0.886534239638716	53	3.01619735351244
1	1.525	5	0.934640748766399	54	3.1832698436828
1	1.444	5	0.982747257894081	55	3.15956719323362
1	1.483	3	1.03085376702176	56	3.17114115102838
1	1.355	5	1.07896027614945	57	3.13193929521042
1	1.05	3	1.12706678527713	58	3.02118929906994
1	1.361	5	1.17517329440481	59	3.13385812520333
1	0.856	2	1.22327980353249	60	2.93247376467715
1	0.831	5	1.27138631266017	61	2.91960102378411
1	1.19	2	1.31949282178786	62	3.07554696139253
1	.	1	1.36759933091554	63	.
1	0.644	5	1.41570584004322	64	2.80888586735981
1	1.172	4	1.4638123491709	65	3.06892761168207
1	1.619	5	1.51191885829859	66	3.20924684875337
1	1.05	3	1.56002536742627	67	3.02118929906994
1	1.329	5	1.60813187655395	68	3.12352498094273
1	0.784	5	1.65623838568163	69	2.89431606268444
1	1.399	1	1.70434489480932	70	3.14581771449183
1	1.238	4	1.752451403937	71	3.0927206446841
1	1.141	5	1.80055791306468	72	3.05728564441821
2	0.534	4	-1.61500423500076	1	2.72754125702856
2	0.854	5	-1.56689772587308	2	2.931457870689
2	0.573	3	-1.5187912167454	3	2.75815462196739
2	1.124	5	-1.47068470761772	4	3.05076631123304
2	1.003	2	-1.42257819849003	5	3.00130093302042
2	0.762	5	-1.37447168936235	6	2.8819549713396
2	0.625	1	-1.32636518023467	7	2.79588001734408
2	0.696	5	-1.27825867110699	8	2.84260923961056
2	0.903	5	-1.2301521619793	9	2.95568775031351
2	0.767	3	-1.18204565285162	10	2.88479536394898
2	0.63	1	-1.13393914372394	11	2.79934054945358
2	0.813	5	-1.08583263459626	12	2.91009054559407
2	0.796	5	-1.03772612546857	13	2.90091306773767
2	1.019	3	-0.989619616340893	14	3.00817418400643
2	0.675	2	-0.94151310721321	15	2.82930377283102
2	0.785	5	-0.893406598085528	16	2.89486965674525
2	1.009	5	-0.845300088957846	17	3.00389116623691
2	0.809	4	-0.797193579830163	18	2.90794852161227
2	0.952	5	-0.749087070702481	19	2.97863694838447
2	1.39	2	-0.700980561574799	20	3.14301480025409
2	0.678	5	-0.652874052447117	21	2.83122969386706
2	0.973	1	-0.604767543319434	22	2.98811284026835
2	0.74	4	-0.556661034191752	23	2.86923171973098
2	0.715	5	-0.50855452506407	24	2.85430604180108
2	0.915	2	-0.460448015936387	25	2.96142109406645
2	1.514	5	-0.412341506808705	26	3.18012587516405
