1	1.366	4	2	-1.61500423500076	1	3.13545069934551	.	.	.	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	0.757	5	2	-1.56689772587308	2	2.87909587950007	0.574808271706382	2.25415188327833	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	1.028	3	1	-1.5187912167454	3	3.01199311465926	-0.0341917282936182	-0.134085315955527	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	0.9	5	2	-1.47068470761772	4	2.95424250943932	0.236808271706382	0.928660629844762	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	1.739	2	1	-1.42257819849003	5	3.24029958200271	0.108808271706382	0.426699445112522	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	1.282	5	2	-1.37447168936235	6	3.1078880251828	0.947808271706382	3.71689814816212	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	1.729	1	1	-1.32636518023467	7	3.23779499327392	0.490808271706382	1.9247398557978	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	0.952	5	2	-1.27825867110699	8	2.97863694838447	0.937808271706382	3.67768243060492	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	1.063	5	2	-1.2301521619793	9	3.0265332645233	0.160808271706382	0.630621176409994	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	0.982	3	1	-1.18204565285162	10	2.99211148778695	0.271808271706382	1.06591564129498	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	1.237	1	1	-1.13393914372394	11	3.09236969962912	0.190808271706382	0.748268329081613	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	1.309	5	2	-1.08583263459626	12	3.11693964655076	0.445808271706382	1.74826912679037	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
1	.	5	2	-1.03772612546857	13	.	0.517808271706382	2.03062229320226	0	-1.2195201516122	-1.07869110817706	0.461499012074448	-0.682697414351428	-1.43346043460953	-1.60973943031826	-0.889997604431571	-1.27428187357614	-0.860496616329122	-1.2511534992418	-0.58626058333045	-0.881162372629494
