     0.573    -0.139    -0.074    -0.389     0.632     0.279     0.290     0.522    -0.754     1.295    -0.134    -0.141     0.229    -0.605     0.326  31
     0.307    -0.607    -0.843    -0.230    -0.562    -0.141    -0.146     0.511    -1.117     0.884    -0.604    -0.602     0.231    -1.073    -0.149  32
     0.840     0.328    -0.843     0.144    -1.100    -0.401    -0.404     0.544    -1.402     0.675     0.168     0.198     0.261    -0.433     0.632  33
     1.372     0.562     1.849     0.585     1.061     0.660     0.672     0.533    -0.429     1.687     0.678     0.652     0.262     0.228     1.272  34
     1.372    -0.841    -0.843     0.585     0.967     1.014     1.010     0.498     0.044     1.993    -0.845    -0.838     0.238    -1.346    -0.397  35
     0.840    -0.841    -0.074     1.333     0.625     0.982     0.972     0.504     0.023     2.012    -0.741    -0.757     0.244    -1.207    -0.226  36
    -0.225     1.263     0.311    -1.056    -0.241    -0.746    -0.746     0.521    -1.778     0.256     1.098     1.115     0.261     0.526     1.573  37
     1.106     0.094    -0.843    -0.139     0.203     0.203     0.201     0.509    -0.782     1.221    -0.044    -0.017     0.256    -0.624     0.415  40
     1.106    -0.373    -0.459    -1.306     0.203    -0.092    -0.076     0.543    -1.206     0.941    -0.362    -0.362     0.231    -0.838     0.109  41
     1.638    -0.373    -0.074     1.458     0.625     1.036     1.027     0.526     0.020     2.102    -0.360    -0.362     0.231    -0.823     0.106  42
    -1.556    -0.841    -0.843     0.110     0.465     0.255     0.267     0.515    -0.776     1.234    -0.810    -0.810     0.234    -1.287    -0.350  43
    -0.491    -0.841    -0.459     0.336     0.283     0.354     0.355     0.494    -0.610     1.361    -0.761    -0.766     0.238    -1.220    -0.270  44
     0.041     1.497     1.465    -0.456    -0.234    -0.599    -0.579     0.519    -1.695     0.354     1.438     1.442     0.248     0.939     1.927  45
    -0.225    -0.607    -0.459     0.676     0.384     0.493     0.492     0.502    -0.488     1.491    -0.576    -0.580     0.234    -1.063    -0.101  46
     0.041     0.094     0.695    -0.796    -0.059    -0.308    -0.293     0.514    -1.348     0.683     0.183     0.164     0.244    -0.269     0.720  47
    -1.822     0.796    -0.459    -1.713    -1.595    -1.652    -1.657     0.520    -2.670    -0.621     0.656     0.676     0.259     0.085     1.125  49
    -0.225     0.796     1.080    -0.162    -0.991    -0.744    -0.754     0.511    -1.748     0.283     0.828     0.813     0.240     0.382     1.352  50
    -1.024    -0.841    -0.459     0.019     0.457     0.293     0.314     0.511    -0.721     1.276    -0.756    -0.770     0.240    -1.208    -0.256  52
     0.307     0.094    -0.459    -0.230    -0.052    -0.076    -0.080     0.488    -1.043     0.911     0.019     0.033     0.238    -0.480     0.476  53
     1.106     2.198     1.849     0.484     0.617     0.063     0.097     0.594    -1.239     1.096     2.037     2.046     0.270     1.471     2.545  54
     0.041    -0.139     0.311    -0.049    -0.554    -0.247    -0.253     0.497    -1.242     0.725    -0.068    -0.087     0.234    -0.516     0.434  55
    -1.024     1.964     3.003    -1.680    -2.032    -2.100    -2.094     0.513    -3.114    -1.105     2.104     2.075     0.304     1.582     2.769  56
    -1.556    -0.139    -0.459     0.427    -0.321    -0.160    -0.164     0.493    -1.127     0.821    -0.172    -0.165     0.232    -0.656     0.283  57
     0.573     0.094     0.695     0.552     0.625     0.492     0.503     0.496    -0.504     1.427     0.151     0.138     0.237    -0.304     0.652  58
     1.372    -0.373    -0.074     0.982     0.457     0.755     0.747     0.502    -0.206     1.758    -0.348    -0.355     0.233    -0.810     0.128  59
     0.307     0.328     0.695    -0.672    -0.576    -0.523    -0.526     0.498    -1.508     0.476     0.388     0.371     0.243    -0.063     0.902  60
    -0.225    -1.074    -0.843     1.118     0.974     1.020     1.027     0.491     0.046     1.989    -1.034    -1.036     0.234    -1.518    -0.574  61
     0.840     0.562     0.311    -0.264     0.545     0.148     0.149     0.518    -0.854     1.136     0.493     0.499     0.235    -0.001     0.952  62
     0.307    -1.074    -0.843     0.892     0.974     1.013     1.016     0.501     0.030     1.996    -1.035    -1.039     0.241    -1.511    -0.558  63
    -1.556    -0.841    -0.843    -1.396    -0.569    -0.700    -0.697     0.553    -1.778     0.405    -0.766    -0.777     0.234    -1.225    -0.280  64
     1.638     1.497     1.465    -0.230     0.028    -0.212    -0.198     0.532    -1.336     0.795     1.422     1.431     0.247     0.921     1.914  65
    -1.822     2.198     1.080    -0.173    -2.112    -1.756    -1.782     0.578    -2.827    -0.538     2.017     2.031     0.285     1.410     2.546  66
    -0.225    -0.373    -0.843     0.427    -0.394     0.022     0.013     0.506    -0.929     1.012    -0.416    -0.410     0.236    -0.917     0.044  67
     1.106    -0.373     0.695    -0.332    -0.569    -0.186    -0.207     0.500    -1.131     0.820    -0.203    -0.233     0.261    -0.636     0.393  68
     1.904    -0.841    -0.843     0.710     0.545     0.910     0.903     0.496    -0.032     1.924    -0.842    -0.836     0.237    -1.333    -0.377  69
     0.840     1.263     0.695     1.276    -0.642    -0.075    -0.106     0.606    -1.199     1.176     1.124     1.136     0.251     0.600     1.587  70
     0.307    -0.607    -0.459     1.084     0.894     0.932     0.934     0.482    -0.033     1.886    -0.596    -0.598     0.235    -1.077    -0.115  71
     1.372    -0.607    -0.459     0.959     0.363     0.778     0.762     0.508    -0.195     1.812    -0.589    -0.590     0.237    -1.066    -0.114  72
    -0.758    -0.373    -0.459    -0.196     0.457     0.153     0.172     0.512    -0.869     1.133    -0.374    -0.375     0.229    -0.849     0.093  73
     0.307    -1.074    -0.074     1.084     1.229     1.188     1.184     0.495     0.192     2.161    -0.943    -0.960     0.250    -1.404    -0.411  74
    -0.758    -1.074    -0.843     1.242     1.141     1.076     1.086     0.493     0.092     2.030    -1.038    -1.037     0.243    -1.536    -0.555  75
     0.840     1.964    -0.074    -0.672     0.967    -0.073    -0.089     0.616    -1.263     1.122     1.589     1.636     0.341     0.786     2.124  76
     0.041    -0.841    -0.843     0.744     0.042     0.463     0.451     0.507    -0.495     1.503    -0.814    -0.809     0.235    -1.289    -0.343  77
    -2.089    -0.841    -0.459     0.053     0.457     0.162     0.178     0.517    -0.868     1.134    -0.757    -0.767     0.235    -1.216    -0.275  78
    -1.024    -0.373    -0.459    -0.864     0.195    -0.207    -0.198     0.532    -1.295     0.809    -0.352    -0.356     0.235    -0.838     0.119  79
    -1.556     1.497     0.311    -1.147    -2.017    -1.811    -1.820     0.512    -2.851    -0.803     1.338     1.348     0.265     0.751     1.831  81
     0.840     0.094    -0.074    -0.139     0.530     0.289     0.299     0.507    -0.695     1.282     0.053     0.052     0.231    -0.421     0.509  83
     0.573    -1.074    -0.074    -0.706     0.705     0.399     0.417     0.543    -0.722     1.429    -0.898    -0.920     0.260    -1.363    -0.328  84
     0.573     0.796     0.695     0.144    -1.158    -0.616    -0.638     0.538    -1.637     0.442     0.768     0.767     0.233     0.311     1.230  86
     1.372    -0.139    -0.459    -0.298    -0.314    -0.022    -0.032     0.509    -1.016     1.002    -0.177    -0.169     0.234    -0.664     0.288  87
    -0.225    -0.841    -0.459     1.367     1.061     1.092     1.090     0.500     0.112     2.091    -0.793    -0.800     0.240    -1.254    -0.298  88
    -0.225    -1.074    -0.843     0.925     0.101     0.558     0.558     0.511    -0.444     1.552    -1.015    -1.018     0.237    -1.484    -0.537  89
    -0.225    -0.373    -0.074     0.133     0.617     0.375     0.379     0.491    -0.592     1.332    -0.331    -0.345     0.231    -0.776     0.155  90
     1.106    -0.607    -0.459     0.858     0.632     0.815     0.813     0.498    -0.147     1.806    -0.593    -0.595     0.231    -1.049    -0.141  91
     0.041     1.029     0.695     0.393     0.457     0.122     0.138     0.528    -0.962     1.111     0.929     0.936     0.238     0.422     1.384  92
     0.307    -1.074    -0.843     1.276     1.054     1.181     1.185     0.495     0.210     2.165    -1.043    -1.043     0.238    -1.519    -0.560  93
    -0.491    -0.841    -0.459    -1.396     0.894     0.098     0.135     0.632    -1.227     1.204    -0.754    -0.766     0.240    -1.220    -0.250  94
     0.840    -0.841    -0.459     0.925     1.229     1.149     1.155     0.507     0.143     2.147    -0.794    -0.803     0.242    -1.267    -0.280  95
     0.573    -1.074    -0.459     0.835     0.545     0.821     0.808     0.499    -0.140     1.826    -0.971    -0.980     0.250    -1.455    -0.442  96
     0.573     0.796    -0.459    -1.023    -0.314    -0.538    -0.526     0.510    -1.534     0.436     0.610     0.641     0.260     0.005     1.045  97
    -1.822     3.133     3.003    -0.513    -2.447    -2.258    -2.282     0.616    -3.420    -0.934     3.053     3.053     0.296     2.496     3.637  98
    -1.556     1.964     2.234    -0.762    -2.017    -1.842    -1.842     0.530    -2.859    -0.784     1.986     1.972     0.271     1.493     2.565  99
    -1.822     0.796     1.080    -1.713    -1.078    -1.470    -1.459     0.522    -2.512    -0.462     0.857     0.841     0.249     0.395     1.401 101
    -1.024     0.562     0.695    -0.049     0.545    -0.038    -0.032     0.522    -1.083     0.925     0.555     0.546     0.235     0.073     1.030 102
    -1.290    -0.841    -0.843    -0.422     0.545     0.161     0.183     0.542    -0.925     1.182    -0.808    -0.810     0.237    -1.291    -0.321 103
    -0.491    -1.074    -0.843     1.526     1.229     1.237     1.251     0.498     0.181     2.186    -1.041    -1.044     0.243    -1.539    -0.549 104
    -1.024    -0.373    -0.074    -0.139    -1.086    -0.591    -0.598     0.517    -1.570     0.437    -0.290    -0.309     0.242    -0.741     0.237 105
     0.041    -0.373    -0.459     0.302     0.639     0.484     0.494     0.492    -0.520     1.431    -0.387    -0.386     0.235    -0.869     0.088 106
    -1.290    -0.139    -0.459    -1.623    -2.272    -1.684    -1.706     0.568    -2.763    -0.516    -0.102    -0.114     0.234    -0.561     0.383 107
    -1.024    -0.841    -0.459     0.393     0.363     0.351     0.361     0.495    -0.615     1.324    -0.760    -0.770     0.240    -1.221    -0.255 108
     0.573     0.094    -0.459     1.118     0.530     0.664     0.657     0.496    -0.311     1.631    -0.012     0.001     0.239    -0.552     0.412 109
     1.638    -0.841    -0.459     0.552     1.061     1.051     1.052     0.504     0.083     2.029    -0.792    -0.797     0.235    -1.244    -0.308 110
    -0.225     0.328    -0.459    -0.966    -0.838    -0.778    -0.772     0.497    -1.781     0.198     0.238     0.251     0.240    -0.289     0.693 111
     0.041    -0.373    -0.843     0.201    -1.937    -0.727    -0.716     0.624    -1.934     0.469    -0.384    -0.382     0.232    -0.867     0.080 112
     0.573    -0.139    -0.074     0.484    -0.569    -0.019    -0.035     0.523    -0.993     1.038    -0.126    -0.136     0.226    -0.574     0.337 113
     0.307     0.796     1.849     0.076     0.283    -0.033    -0.022     0.519    -1.087     0.956     0.903     0.878     0.262     0.456     1.481 114
