     0.472     1.904    -0.841     0.948    -0.843     0.727     0.691     0.386     0.030     1.543    -0.846    -0.825     0.216    -1.308    -0.427  69
     0.971     0.840     1.263     1.582     0.695     0.988     0.979     0.369     0.256     1.741     1.118     1.139     0.240     0.574     1.548  70
     1.220     0.307    -0.607     0.948    -0.459     1.108     1.119     0.373     0.335     1.844    -0.607    -0.596     0.211    -1.045    -0.179  71
     0.971     1.372    -0.607     0.948    -0.459     1.020     1.009     0.364     0.312     1.777    -0.606    -0.600     0.216    -1.043    -0.154  72
    -1.023    -0.758    -0.373     0.631    -0.459    -0.616    -0.658     0.424    -1.349     0.311    -0.371    -0.364     0.209    -0.806     0.066  73
     1.220     0.307    -1.074     0.948    -0.074     1.141     1.144     0.372     0.392     1.856    -0.969    -0.985     0.246    -1.418    -0.391  74
     1.220    -0.758    -1.074     1.265    -0.843     1.135     1.139     0.378     0.357     1.894    -1.050    -1.034     0.222    -1.517    -0.603  75
    -1.023     0.840     1.964    -0.320    -0.074    -0.823    -0.840     0.385    -1.538    -0.025     1.658     1.722     0.338     0.786     2.142  76
     0.223     0.041    -0.841     1.265    -0.843     0.479     0.448     0.393    -0.224     1.336    -0.838    -0.822     0.216    -1.300    -0.410  77
    -0.525    -2.089    -0.841     0.631    -0.459    -0.313    -0.337     0.389    -1.050     0.515    -0.781    -0.778     0.218    -1.196    -0.291  78
    -0.774    -1.024    -0.373    -0.954    -0.459    -0.769    -0.763     0.369    -1.529    -0.026    -0.375    -0.367     0.211    -0.800     0.061  79
    -1.023    -1.556     1.497    -1.271     0.311    -1.158    -1.130     0.369    -1.934    -0.469     1.312     1.348     0.261     0.688     1.747  81
    -0.276     0.840     0.094    -0.003    -0.074    -0.131    -0.151     0.370    -0.854     0.654     0.056     0.065     0.210    -0.389     0.476  83
    -0.774     0.573    -1.074    -0.637    -0.074    -0.546    -0.562     0.386    -1.284     0.247    -0.930    -0.962     0.257    -1.382    -0.321  84
    -0.026     0.573     0.796     0.314     0.695     0.040     0.036     0.368    -0.695     0.794     0.734     0.742     0.210     0.307     1.160  86
    -0.276     1.372    -0.139    -0.320    -0.459    -0.134    -0.152     0.375    -0.863     0.660    -0.190    -0.175     0.213    -0.671     0.201  87
     1.469    -0.225    -0.841     1.265    -0.459     1.340     1.351     0.380     0.569     2.094    -0.814    -0.806     0.215    -1.245    -0.370  88
     1.220    -0.225    -1.074     0.631    -0.843     1.048     1.063     0.387     0.250     1.783    -1.043    -1.031     0.218    -1.494    -0.613  89
     1.220    -0.225    -0.373    -0.954    -0.074     0.671     0.717     0.483    -0.364     1.459    -0.356    -0.355     0.211    -0.764     0.098  90
     1.718     1.106    -0.607    -0.003    -0.459     1.323     1.363     0.436     0.350     2.081    -0.615    -0.605     0.213    -1.060    -0.192  91
     0.472     0.041     1.029     0.314     0.695     0.341     0.361     0.371    -0.429     1.058     0.928     0.937     0.220     0.449     1.348  92
     0.971     0.307    -1.074     1.582    -0.843     1.112     1.095     0.373     0.413     1.909    -1.047    -1.033     0.217    -1.496    -0.613  93
    -1.522    -0.491    -0.841    -1.271    -0.459    -1.280    -1.302     0.388    -2.031    -0.485    -0.758    -0.763     0.223    -1.183    -0.255  94
     1.220     0.840    -0.841     0.631    -0.459     1.107     1.120     0.374     0.344     1.832    -0.808    -0.800     0.217    -1.239    -0.351  95
     0.721     0.573    -1.074     0.948    -0.459     0.814     0.806     0.373     0.078     1.588    -1.001    -1.001     0.227    -1.443    -0.502  96
    -0.774     0.573     0.796    -1.271    -0.459    -0.787    -0.774     0.372    -1.577    -0.056     0.621     0.655     0.257    -0.020     1.028  97
    -1.023    -1.822     3.133    -0.003     3.003    -1.038    -1.029     0.381    -1.815    -0.284     3.008     3.004     0.292     2.416     3.606  98
    -1.522    -1.556     1.964    -0.003     2.234    -1.299    -1.321     0.403    -2.037    -0.440     1.925     1.914     0.250     1.452     2.460  99
    -1.522    -1.822     0.796    -1.905     1.080    -1.608    -1.587     0.384    -2.444    -0.887     0.809     0.794     0.226     0.419     1.330 101
     0.223    -1.024     0.562    -0.320     0.695     0.003     0.040     0.373    -0.796     0.676     0.538     0.534     0.215     0.121     1.003 102
    -0.525    -1.290    -0.841    -0.320    -0.843    -0.451    -0.445     0.369    -1.197     0.286    -0.823    -0.813     0.216    -1.272    -0.390 103
     1.469    -0.491    -1.074     1.582    -0.843     1.391     1.400     0.370     0.625     2.111    -1.056    -1.038     0.225    -1.535    -0.620 104
    -0.276    -1.024    -0.373    -0.003    -0.074    -0.230    -0.233     0.370    -0.971     0.506    -0.338    -0.340     0.209    -0.738     0.129 105
    -0.026     0.041    -0.373     0.631    -0.459     0.150     0.131     0.369    -0.556     0.948    -0.393    -0.379     0.212    -0.845     0.020 106
    -1.023    -1.290    -0.139    -2.222    -0.459    -1.221    -1.184     0.405    -2.081    -0.499    -0.168    -0.161     0.212    -0.605     0.254 107
     0.472    -1.024    -0.841     0.314    -0.459     0.389     0.403     0.372    -0.377     1.121    -0.794    -0.790     0.220    -1.227    -0.310 108
     0.971     0.573     0.094     1.265    -0.459     0.987     0.974     0.376     0.251     1.788    -0.007     0.019     0.219    -0.523     0.369 109
     0.472     1.638    -0.841     0.631    -0.459     0.646     0.623     0.385    -0.083     1.464    -0.794    -0.792     0.214    -1.221    -0.332 110
    -0.026    -0.225     0.328    -1.905    -0.459    -0.419    -0.368     0.440    -1.410     0.301     0.216     0.238     0.224    -0.289     0.615 111
     0.721     0.041    -0.373    -0.320    -0.843     0.488     0.530     0.393    -0.347     1.183    -0.440    -0.416     0.221    -0.944    -0.047 112
     0.971     0.573    -0.139    -0.003    -0.074     0.736     0.758     0.386    -0.101     1.436    -0.153    -0.146     0.209    -0.590     0.269 113
     0.472     0.307     0.796    -0.320     1.849     0.238     0.276     0.385    -0.602     0.922     0.864     0.828     0.249     0.485     1.480 114
