     8.000     9.000     8.000     3.000    11.000     4.000     7.000    14.000     5.000     8.000    10.000     1.454     0.347    -1.107     0.404  18
     2.000     4.000     7.000     2.000     6.000    14.000     8.000     4.000     9.000    11.000    13.000    -0.222     0.347     0.811     0.404  19
     4.000     4.000     0.000     0.000     9.000    17.000    10.000     1.000    10.000    11.000    15.000    -0.359     0.347     1.217     0.404  20
     0.000     0.000     9.000     5.000     3.000    10.000     7.000     4.000     5.000     8.000     9.000    -0.564     0.347     0.228     0.404  21
     1.000     4.000    10.000     2.000     2.000     8.000     9.000     3.000     6.000     7.000     5.000    -0.474     0.347    -0.070     0.404  22
    10.000    12.000    18.000     9.000    12.000    16.000    11.000     3.000     4.000    11.000    16.000     2.368     0.347     1.338     0.404  24
     0.000     0.000     1.000     0.000     1.000    16.000    12.000     1.000    10.000    12.000    15.000    -1.456     0.347     1.554     0.404  25
     3.000     2.000     5.000     1.000     2.000     4.000    11.000     7.000     4.000     8.000     6.000    -0.529     0.347    -0.541     0.404  26
     5.000     1.000     4.000     3.000     3.000    12.000     3.000    10.000     2.000     7.000     7.000    -0.041     0.347    -0.913     0.404  27
     6.000    10.000     8.000     8.000    12.000    16.000    12.000     2.000     8.000     6.000    11.000     1.213     0.347     1.078     0.404  28
     2.000     2.000     7.000     1.000     7.000    13.000     9.000     4.000     5.000     4.000     3.000    -0.453     0.347    -0.204     0.404  29
     2.000     2.000     7.000     1.000     3.000    11.000     9.000     3.000     8.000     7.000     8.000    -0.642     0.347     0.296     0.404  30
     2.000     5.000    14.000     5.000    10.000    17.000    10.000     8.000    12.000     6.000    12.000     0.491     0.347     1.065     0.404  31
     8.000     7.000     7.000     6.000     9.000    10.000    10.000     5.000     3.000     3.000     4.000     1.029     0.347    -0.453     0.404  32
     2.000     1.000     6.000     4.000     9.000     4.000     8.000     5.000     6.000     6.000     5.000    -0.178     0.347    -0.547     0.404  33
     4.000     6.000     5.000     4.000     7.000    16.000     9.000     4.000    10.000     7.000    10.000     0.169     0.347     0.713     0.404  34
     3.000     3.000     1.000     0.000    11.000    13.000    10.000     5.000     7.000     8.000     8.000    -0.327     0.347     0.129     0.404  35
    12.000    10.000     7.000     5.000    13.000    12.000     6.000    11.000     7.000     4.000     3.000     1.956     0.347    -0.996     0.404  36
     3.000    10.000     7.000     0.000     9.000    12.000     3.000    11.000    10.000     1.000     6.000     0.506     0.347    -1.049     0.404  37
     2.000     4.000     4.000     2.000     8.000    11.000    10.000     6.000    10.000     6.000     9.000    -0.264     0.347     0.242     0.404  40
     1.000     1.000     6.000     5.000     0.000    13.000    12.000     1.000     8.000    10.000     9.000    -0.844     0.347     1.133     0.404  41
     7.000     6.000     8.000     5.000    11.000     6.000     9.000     3.000     2.000    10.000     6.000     0.943     0.347    -0.337     0.404  42
     4.000    11.000     5.000     5.000     7.000    10.000     6.000     7.000     5.000     6.000     6.000     0.761     0.347    -0.637     0.404  43
     3.000     3.000     0.000     1.000     5.000     4.000     7.000     9.000     6.000     6.000     6.000    -0.407     0.347    -1.084     0.404  44
     1.000     6.000    13.000     5.000     8.000    12.000     9.000     5.000     5.000     3.000     7.000     0.318     0.347     0.090     0.404  45
     8.000    17.000     5.000     4.000     3.000     3.000     3.000    12.000     5.000    10.000    12.000     1.640     0.347    -1.314     0.404  46
     5.000     8.000     7.000     1.000     7.000    12.000     7.000     7.000     9.000     6.000     5.000     0.390     0.347    -0.368     0.404  47
     0.000     0.000     1.000     0.000     1.000    17.000    11.000     3.000    11.000     1.000     6.000    -1.508     0.347     0.561     0.404  49
     2.000     1.000     3.000     2.000     0.000    10.000    12.000     3.000     9.000    11.000     9.000    -0.986     0.347     0.721     0.404  50
     2.000     2.000     2.000     2.000     0.000     6.000     8.000     6.000     7.000    11.000     8.000    -0.777     0.347    -0.217     0.404  52
     0.000     3.000     5.000     0.000     8.000    15.000    12.000     3.000     8.000     9.000    11.000    -0.724     0.347     0.934     0.404  53
     1.000     0.000     4.000     4.000     9.000    15.000     6.000     8.000     9.000     5.000     5.000    -0.415     0.347    -0.096     0.404  54
     4.000     3.000    12.000     2.000     5.000    10.000     4.000     8.000     7.000     9.000     9.000     0.227     0.347    -0.297     0.404  55
     1.000     2.000     7.000     2.000     5.000     8.000     7.000     4.000     4.000     2.000     5.000    -0.505     0.347    -0.617     0.404  56
     2.000     2.000     3.000     1.000     7.000    14.000    11.000     7.000     8.000     5.000     5.000    -0.580     0.347     0.064     0.404  57
     5.000     1.000    11.000     3.000     9.000    11.000     7.000    10.000     9.000    10.000    10.000     0.393     0.347     0.103     0.404  58
     2.000     2.000    10.000     9.000     4.000    17.000    10.000     2.000    10.000     6.000     8.000    -0.067     0.347     1.249     0.404  59
     1.000     4.000    11.000     5.000     6.000    11.000    12.000     1.000     6.000     9.000    10.000    -0.115     0.347     0.947     0.404  60
     6.000     4.000     1.000     2.000     3.000    15.000    12.000     0.000     9.000    12.000    14.000    -0.311     0.347     1.337     0.404  61
     2.000     5.000     8.000     7.000     8.000    12.000     9.000     4.000     9.000     4.000     6.000     0.218     0.347     0.314     0.404  62
     1.000     0.000     1.000     0.000     0.000    12.000     5.000     5.000     3.000     5.000     4.000    -1.195     0.347    -0.732     0.404  63
     0.000     1.000     1.000     1.000     1.000     4.000     6.000     5.000     5.000     5.000     3.000    -1.132     0.347    -1.059     0.404  64
     5.000     8.000     9.000     6.000     4.000    15.000    11.000     5.000    12.000     7.000    14.000     0.564     0.347     1.205     0.404  65
     7.000     7.000     6.000     4.000     8.000     9.000    11.000     1.000     4.000     6.000     9.000     0.639     0.347     0.161     0.404  66
     6.000    10.000     5.000     4.000     5.000     7.000     2.000    16.000     5.000     5.000     4.000     1.028     0.347    -1.862     0.404  67
     1.000     2.000     6.000     4.000     0.000     8.000    10.000     7.000     6.000    10.000     9.000    -0.609     0.347     0.156     0.404  68
     5.000     5.000     4.000     3.000     9.000    15.000    12.000     4.000     6.000     6.000     5.000     0.152     0.347     0.299     0.404  69
     5.000     6.000    13.000     5.000     8.000    15.000    12.000     5.000     5.000    11.000    16.000     0.787     0.347     1.242     0.404  70
     4.000     4.000     9.000     5.000    10.000    12.000     3.000     9.000     7.000     7.000     9.000     0.650     0.347    -0.370     0.404  71
     9.000     4.000     7.000     2.000    10.000     9.000     7.000    14.000     7.000    10.000     8.000     0.991     0.347    -0.720     0.404  72
     2.000     1.000     3.000     0.000     6.000     6.000     7.000     8.000     5.000    10.000     4.000    -0.603     0.347    -0.848     0.404  73
     6.000     4.000     6.000     5.000     5.000     7.000     9.000     6.000     5.000    12.000    13.000     0.435     0.347     0.210     0.404  74
     6.000     9.000     0.000     2.000     5.000     7.000     7.000     8.000     6.000     7.000     4.000     0.354     0.347    -1.037     0.404  75
     3.000     2.000    17.000    11.000    11.000    18.000    12.000     4.000     9.000    11.000    14.000     0.852     0.347     1.997     0.404  76
     5.000     4.000     4.000     0.000     7.000    13.000    10.000     7.000     9.000    10.000     8.000    -0.093     0.347     0.218     0.404  77
     3.000     7.000     1.000     0.000     3.000     7.000     5.000     7.000     6.000     7.000     6.000    -0.273     0.347    -0.989     0.404  78
     1.000     1.000     2.000     1.000     5.000    10.000    10.000     4.000     6.000     5.000     3.000    -0.927     0.347    -0.277     0.404  79
     4.000     4.000    12.000     4.000     5.000     6.000    12.000     7.000     4.000     4.000     6.000     0.287     0.347    -0.288     0.404  81
     0.000     0.000     1.000     0.000     1.000    15.000    11.000     1.000    10.000     7.000     6.000    -1.530     0.347     0.725     0.404  83
     5.000     2.000     4.000     1.000     7.000    13.000     8.000     7.000     7.000     4.000     5.000    -0.149     0.347    -0.359     0.404  84
     5.000     9.000    11.000     5.000    10.000    13.000     8.000     7.000     6.000    10.000    16.000     1.137     0.347     0.592     0.404  86
     0.000     1.000     2.000     1.000     6.000    10.000     9.000     7.000     3.000    11.000    14.000    -0.746     0.347     0.162     0.404  87
     5.000     6.000    11.000     8.000    10.000    17.000    10.000     4.000     8.000    11.000    13.000     0.935     0.347     1.321     0.404  88
     2.000     3.000     2.000     1.000     4.000    10.000     2.000    15.000     6.000     1.000     1.000    -0.343     0.347    -1.866     0.404  89
     1.000     1.000     4.000     0.000     9.000    11.000    11.000     3.000     7.000     7.000     8.000    -0.731     0.347     0.309     0.404  90
     1.000     1.000     0.000     0.000     2.000    11.000     9.000     5.000    10.000    11.000    11.000    -1.134     0.347     0.454     0.404  91
    12.000    18.000    18.000     8.000    17.000     6.000     2.000    17.000     6.000     6.000     4.000     3.584     0.347    -1.768     0.404  92
     1.000     1.000     4.000     4.000     5.000    12.000     9.000     6.000     7.000    11.000     7.000    -0.572     0.347     0.309     0.404  93
     0.000     0.000     2.000     0.000     0.000    16.000    12.000     1.000    11.000    12.000    13.000    -1.500     0.347     1.520     0.404  94
     1.000     0.000     6.000     2.000     8.000    14.000     9.000     3.000    10.000     9.000    10.000    -0.643     0.347     0.818     0.404  95
     4.000     5.000     4.000     2.000     4.000    12.000    11.000     2.000     8.000    10.000    10.000    -0.249     0.347     0.683     0.404  96
     4.000     5.000     5.000     0.000     6.000    10.000     7.000     7.000     2.000     3.000     2.000    -0.060     0.347    -1.137     0.404  97
    11.000    15.000    19.000    10.000    12.000    11.000    11.000     4.000     7.000     8.000    14.000     2.783     0.347     0.896     0.404  98
     5.000     8.000    12.000     1.000     8.000     2.000     6.000     6.000     2.000     4.000     1.000     0.704     0.347    -1.563     0.404  99
     1.000     1.000     6.000     1.000     6.000    17.000    11.000     2.000    11.000     2.000     6.000    -0.862     0.347     0.741     0.404 101
     5.000     8.000     7.000     4.000     6.000    16.000     7.000     7.000     7.000     5.000     9.000     0.577     0.347     0.086     0.404 102
     3.000     6.000     0.000     0.000     5.000     9.000     8.000    11.000     7.000     5.000     2.000    -0.302     0.347    -1.117     0.404 103
     0.000     3.000     1.000     0.000     7.000     2.000     1.000    15.000     1.000    11.000    10.000    -0.303     0.347    -1.863     0.404 104
     5.000     1.000     2.000     0.000     8.000     8.000     4.000    11.000     5.000     2.000     2.000    -0.129     0.347    -1.632     0.404 105
     2.000     6.000     3.000     4.000     9.000    10.000     6.000    10.000    10.000     8.000    12.000     0.221     0.347    -0.111     0.404 106
     2.000     2.000     0.000     0.000     2.000     9.000    10.000     5.000     8.000     7.000     3.000    -1.021     0.347    -0.322     0.404 107
     4.000     5.000     9.000     4.000     7.000     3.000     6.000     7.000     2.000     6.000     4.000     0.465     0.347    -1.183     0.404 108
     4.000     5.000     2.000     2.000     6.000     8.000    11.000     1.000     6.000     8.000     4.000    -0.270     0.347    -0.067     0.404 109
     9.000     5.000     5.000     2.000    14.000    17.000     9.000     4.000     9.000     9.000     9.000     0.850     0.347     0.556     0.404 110
     1.000     0.000     8.000     4.000     8.000     9.000     8.000    11.000     3.000     6.000     7.000    -0.155     0.347    -0.552     0.404 111
     1.000     1.000     3.000     0.000     9.000     7.000     8.000     6.000     6.000     2.000     1.000    -0.687     0.347    -0.999     0.404 112
     1.000     3.000     5.000     3.000     9.000     8.000     5.000    10.000     9.000     2.000     2.000    -0.161     0.347    -1.073     0.404 113
     2.000     1.000     9.000     4.000     5.000    14.000    11.000     4.000     8.000     3.000     0.000    -0.460     0.347     0.158     0.404 114
