     0.223    -1.556    -0.841    -0.003    -0.843     0.172     0.308    -0.503    -0.620    -0.378     0.958     0.256     0.254     0.413    -0.557     1.065    -0.706    -0.718     0.263    -1.210    -0.160     0.268     0.276     0.447    -0.605     1.155    -1.035    -1.025     0.530    -2.091    -0.031  43
    -0.276    -0.491    -0.841     0.948    -0.459    -0.363    -1.008    -1.014    -0.704    -0.378    -0.238     0.198     0.196     0.411    -0.596     1.002    -0.779    -0.776     0.263    -1.307    -0.258    -0.377    -0.385     0.427    -1.186     0.467    -0.831    -0.832     0.522    -1.869     0.206  44
    -0.276     0.041     1.497    -0.637     1.465     0.440     1.205    -0.266     0.189    -0.737    -0.208    -0.547    -0.544     0.413    -1.378     0.261     1.417     1.426     0.272     0.857     1.952     0.545     0.538     0.445    -0.304     1.427     0.127     0.130     0.536    -0.930     1.182  45
     0.721    -0.225    -0.607     0.631    -0.459    -0.898     0.119    -1.330    -1.828     1.005     2.427     0.788     0.784     0.416    -0.009     1.610    -0.538    -0.542     0.262    -1.067    -0.012     0.589     0.579     0.503    -0.389     1.585    -1.283    -1.279     0.543    -2.352    -0.219  46
    -1.273     0.041     0.094    -0.320     0.695     0.172    -0.223     0.526    -0.439    -0.502     0.752    -0.559    -0.554     0.424    -1.408     0.269     0.279     0.249     0.271    -0.198     0.862     0.081     0.084     0.427    -0.780     0.893     0.021     0.014     0.537    -1.021     1.081  47
    -1.522    -1.822     0.796    -1.905    -0.459    -1.433    -1.084     1.513     0.817    -1.181    -1.149    -1.894    -1.895     0.424    -2.736    -1.065     0.475     0.513     0.320    -0.237     0.989    -1.503    -1.502     0.435    -2.367    -0.657     0.783     0.781     0.550    -0.299     1.836  49
    -1.273    -0.225     0.796     0.948     1.080    -1.701    -0.482     0.289     0.999     0.795    -0.669    -0.884    -0.883     0.449    -1.761    -0.013     0.714     0.728     0.263     0.154     1.232    -0.893    -0.895     0.467    -1.805     0.043     0.938     0.940     0.542    -0.147     1.998  50
    -0.276    -1.024    -0.841     0.314    -0.459    -1.701    -0.595    -0.580    -0.125     0.672    -0.542    -0.281    -0.285     0.411    -1.054     0.523    -0.750    -0.759     0.260    -1.279    -0.203    -1.053    -1.055     0.434    -1.875    -0.202    -0.270    -0.268     0.541    -1.333     0.789  52
    -0.774     0.307     0.094     0.314    -0.459     0.440    -0.636     0.682     0.999     0.721    -0.767    -0.291    -0.295     0.415    -1.128     0.536    -0.016     0.008     0.267    -0.584     0.473    -0.353    -0.353     0.432    -1.217     0.487     0.852     0.854     0.516    -0.158     1.866  53
     0.971     1.106     2.198    -0.003     1.849     0.708     0.007     0.880    -0.753    -0.662    -0.973     0.022     0.047     0.518    -1.053     0.985     1.813     1.843     0.329     1.103     2.367     0.650     0.626     0.547    -0.398     1.750     0.462     0.455     0.627    -0.747     1.727  54
     0.223     0.041    -0.139    -0.320     0.311    -0.363     0.527    -0.107    -1.116     0.474    -0.062     0.026     0.018     0.404    -0.760     0.820    -0.025    -0.041     0.260    -0.536     0.533    -0.011    -0.015     0.416    -0.854     0.823    -0.356    -0.366     0.535    -1.382     0.712  55
    -1.771    -1.024     1.964    -1.588     3.003    -0.363    -0.034    -0.937    -0.041    -1.144    -0.718    -1.900    -1.888     0.431    -2.761    -1.079     2.006     1.990     0.290     1.438     2.611    -0.251    -0.264     0.479    -1.176     0.727    -0.057    -0.064     0.597    -1.200     1.151  56
     0.223    -1.556    -0.139     0.631    -0.459     0.172    -0.671     0.564     0.287    -0.662    -0.542     0.007     0.010     0.407    -0.795     0.797    -0.232    -0.215     0.262    -0.791     0.268    -0.218    -0.218     0.417    -1.036     0.596    -0.122    -0.127     0.538    -1.207     0.921  57
     0.472     0.573     0.094     0.631     0.695     0.708     0.603     0.408    -0.837     0.758    -0.141     0.478     0.471     0.391    -0.282     1.268     0.220     0.201     0.262    -0.284     0.767     0.538     0.537     0.417    -0.283     1.348    -0.020    -0.021     0.543    -1.097     1.051  58
     1.968     1.372    -0.373    -0.003    -0.074    -0.631     1.624     1.315     0.768    -0.131    -0.542     0.930     0.927     0.464     0.024     1.858    -0.259    -0.275     0.260    -0.765     0.292     0.047     0.048     0.453    -0.828     0.936     0.860     0.850     0.546    -0.205     1.958  59
    -1.023     0.307     0.328    -0.320     0.695    -0.095     0.981    -0.186     1.264     0.597    -0.463    -0.629    -0.629     0.404    -1.421     0.147     0.486     0.459     0.269     0.003     1.071    -0.174    -0.169     0.422    -1.025     0.651     0.717     0.716     0.555    -0.366     1.813  60
     0.971    -0.225    -1.074     1.265    -0.843    -0.898    -0.707     0.880     1.396     1.573     0.418     0.739     0.733     0.422    -0.102     1.588    -0.977    -0.982     0.261    -1.506    -0.445    -0.432    -0.433     0.435    -1.262     0.441     0.783     0.787     0.561    -0.337     1.847  61
    -0.525     0.840     0.562    -0.003     0.311     0.440     1.022     0.526     0.322    -0.699    -0.159    -0.150    -0.157     0.405    -0.932     0.654     0.548     0.557     0.257     0.015     1.073     0.312     0.314     0.418    -0.507     1.126     0.422     0.423     0.531    -0.604     1.475  62
     1.469     0.307    -1.074     0.314    -0.843    -1.701    -1.084    -0.662    -0.537    -0.786    -0.973     0.653     0.660     0.471    -0.297     1.543    -1.134    -1.110     0.275    -1.737    -0.630    -0.947    -0.955     0.468    -1.854    -0.015    -0.514    -0.520     0.544    -1.581     0.583  63
    -1.522    -1.556    -0.841    -1.271    -0.843    -1.433    -0.896    -1.212    -0.355    -0.909    -1.022    -1.228    -1.229     0.422    -2.051    -0.382    -0.779    -0.784     0.262    -1.304    -0.233    -1.443    -1.431     0.434    -2.278    -0.608    -0.769    -0.769     0.552    -1.855     0.308  64
    -0.774     1.638     1.497     0.314     1.465    -0.631     0.946     1.474     0.552     0.770     0.752    -0.420    -0.414     0.424    -1.249     0.426     1.416     1.426     0.268     0.862     1.947     0.300     0.300     0.461    -0.591     1.203     1.436     1.436     0.549     0.384     2.531  65
    -0.026    -1.822     2.198    -0.320     1.080     0.440     0.232    -0.819     1.082    -0.008     0.976    -0.683    -0.673     0.433    -1.567     0.140     1.800     1.830     0.339     1.088     2.365     0.785     0.783     0.435    -0.051     1.628    -0.005    -0.016     0.583    -1.137     1.159  66
     0.223    -0.225    -0.373     0.631    -0.843    -0.363     0.119    -0.857    -2.539    -0.786     1.183     0.546     0.545     0.421    -0.279     1.375    -0.481    -0.458     0.270    -1.057     0.022     0.431     0.428     0.444    -0.450     1.299    -1.584    -1.577     0.563    -2.683    -0.507  67
    -0.026     1.106    -0.373    -0.637     0.695    -1.701     0.232    -0.541     0.105     0.635    -0.718    -0.265    -0.263     0.418    -1.110     0.552    -0.157    -0.183     0.279    -0.651     0.437    -0.839    -0.836     0.448    -1.736     0.025     0.375     0.362     0.558    -0.689     1.467  68
     0.472     1.904    -0.841     0.948    -0.843     0.708    -0.181     0.286     0.866    -0.502     0.369     1.001     0.992     0.416     0.226     1.842    -0.761    -0.768     0.263    -1.287    -0.219     0.335     0.328     0.431    -0.536     1.188     0.397     0.389     0.538    -0.670     1.445  69
     0.971     0.840     1.263     1.582     0.695     0.440     1.205     0.088     0.734     1.659     0.497     0.746     0.755     0.437    -0.132     1.573     1.032     1.056     0.285     0.427     1.543     1.001     0.988     0.460     0.131     1.925     0.681     0.675     0.539    -0.352     1.758  70
     1.220     0.307    -0.607     0.948    -0.459     0.975     0.757     0.130    -1.430     0.153     0.065     1.126     1.130     0.406     0.311     1.913    -0.521    -0.531     0.260    -1.041     0.012     0.747     0.747     0.425    -0.088     1.587    -0.722    -0.722     0.554    -1.808     0.392  71
     0.971     1.372    -0.607     0.948    -0.459     0.975    -0.034    -0.225    -1.367     0.511     0.946     1.239     1.234     0.410     0.434     2.044    -0.547    -0.550     0.259    -1.078    -0.036     0.882     0.885     0.421     0.043     1.711    -0.594    -0.587     0.565    -1.686     0.504  72
    -1.023    -0.758    -0.373     0.631    -0.459    -0.095    -0.860    -0.976    -0.571     0.018    -0.669    -0.334    -0.343     0.419    -1.129     0.521    -0.405    -0.393     0.256    -0.940     0.085    -0.484    -0.479     0.421    -1.332     0.337    -0.637    -0.626     0.528    -1.689     0.419  73
     1.220     0.307    -1.074     0.948    -0.074    -0.363     0.420    -0.857     0.057     1.450     0.418     1.007     0.999     0.411     0.205     1.822    -0.789    -0.814     0.288    -1.291    -0.174     0.184     0.174     0.428    -0.635     1.026    -0.263    -0.255     0.534    -1.305     0.811  74
     1.220    -0.758    -1.074     1.265    -0.843    -0.363    -0.819    -0.659    -0.571    -0.464     1.055     1.044     1.036     0.409     0.239     1.858    -1.033    -1.032     0.262    -1.568    -0.523     0.199     0.197     0.442    -0.652     1.077    -0.980    -0.971     0.539    -2.063     0.081  75
    -1.023     0.840     1.964    -0.320    -0.074     1.243     2.787     1.235     0.866     1.412    -0.366    -0.597    -0.597     0.429    -1.454     0.236     1.624     1.665     0.344     0.867     2.205     0.819     0.824     0.473    -0.123     1.759     1.314     1.314     0.542     0.271     2.409  76
     0.223     0.041    -0.841     1.265    -0.843     0.172    -0.748     0.644     0.105     0.511     0.242     0.616     0.613     0.411    -0.177     1.432    -0.794    -0.796     0.259    -1.318    -0.275    -0.050    -0.043     0.424    -0.880     0.762     0.121     0.117     0.531    -0.946     1.157  77
    -0.525    -2.089    -0.841     0.631    -0.459    -0.898    -1.084    -0.659    -0.802    -0.218     0.272    -0.251    -0.244     0.416    -1.085     0.585    -0.749    -0.757     0.252    -1.259    -0.243    -0.585    -0.582     0.432    -1.430     0.270    -0.991    -0.978     0.544    -2.105     0.063  78
    -0.774    -1.024    -0.373    -0.954    -0.459    -0.363    -0.783    -0.305     0.503    -0.909    -0.845    -0.770    -0.767     0.405    -1.596     0.007    -0.350    -0.346     0.253    -0.873     0.147    -0.828    -0.822     0.430    -1.688    -0.004    -0.127    -0.132     0.535    -1.167     0.924  79
    -1.023    -1.556     1.497    -1.271     0.311    -0.363     0.904    -1.174     0.468    -0.699     0.065    -1.253    -1.251     0.411    -2.085    -0.465     1.209     1.244     0.317     0.521     1.740    -0.004    -0.002     0.436    -0.851     0.883    -0.295    -0.296     0.569    -1.389     0.812  81
    -0.276     0.840     0.094    -0.003    -0.074    -1.433    -1.084     1.078     1.082    -0.218    -1.149    -0.428    -0.421     0.427    -1.288     0.385    -0.047    -0.019     0.274    -0.652     0.445    -1.145    -1.141     0.432    -2.001    -0.318     1.152     1.159     0.545     0.078     2.215  83
    -0.774     0.573    -1.074    -0.637    -0.074     0.172    -0.559     0.248    -0.257    -0.823    -0.013    -0.172    -0.174     0.426    -1.000     0.671    -0.723    -0.755     0.305    -1.223    -0.071    -0.342    -0.339     0.439    -1.233     0.479    -0.099    -0.099     0.539    -1.147     0.936  84
    -0.026     0.573     0.796     0.314     0.695     0.975     0.981     0.050    -0.257     1.499     0.879     0.212     0.212     0.402    -0.554     1.030     0.785     0.784     0.260     0.276     1.307     0.959     0.956     0.418     0.144     1.768     0.217     0.215     0.534    -0.821     1.266  86
    -0.276     1.372    -0.139    -0.320    -0.459    -0.095    -0.783    -0.899    -0.076     1.412    -1.022    -0.087    -0.087     0.412    -0.889     0.749    -0.252    -0.231     0.264    -0.823     0.231    -0.505    -0.500     0.420    -1.345     0.314     0.236     0.239     0.553    -0.870     1.321  87
     1.469    -0.225    -0.841     1.265    -0.459     0.975     1.548     0.919     0.503     1.289     0.497     1.257     1.258     0.416     0.449     2.080    -0.586    -0.613     0.282    -1.097     0.016     0.842     0.851     0.442    -0.029     1.710     0.211     0.216     0.570    -0.920     1.296  88
     1.220    -0.225    -1.074     0.631    -0.843    -0.631    -0.783    -0.305    -2.407    -1.799    -0.414     0.834     0.842     0.427    -0.010     1.663    -1.096    -1.077     0.269    -1.673    -0.585    -0.242    -0.252     0.453    -1.111     0.656    -1.486    -1.484     0.581    -2.624    -0.349  89
     1.220    -0.225    -0.373    -0.954    -0.074     0.708    -0.748     0.012     0.817     0.029    -0.845     0.235     0.231     0.437    -0.618     1.103    -0.314    -0.316     0.253    -0.840     0.209    -0.145    -0.142     0.433    -1.011     0.692     0.191     0.187     0.530    -0.851     1.236  90
     1.718     1.106    -0.607    -0.003    -0.459    -1.166    -1.197     0.606     0.189     1.042    -0.845     0.670     0.672     0.469    -0.263     1.583    -0.690    -0.664     0.265    -1.268    -0.198    -0.748    -0.754     0.447    -1.629     0.140     0.634     0.636     0.549    -0.414     1.731  91
     0.472     0.041     1.029     0.314     0.695     2.849     2.333    -0.778    -2.672    -0.625     3.259     0.977     0.952     0.469     0.099     1.921     1.063     1.060     0.277     0.529     1.642     2.885     2.878     0.472     1.974     3.825    -1.767    -1.767     0.601    -2.955    -0.551  92
     0.971     0.307    -1.074     1.582    -0.843    -0.363     0.007     0.130     0.057     0.548    -0.845     0.948     0.952     0.410     0.142     1.751    -1.006    -1.010     0.265    -1.528    -0.474    -0.292    -0.291     0.432    -1.142     0.556     0.000     0.005     0.528    -1.077     1.019  93
    -1.522    -0.491    -0.841    -1.271    -0.459    -1.701    -0.972     1.395     1.264     1.450    -1.149    -1.304    -1.293     0.415    -2.116    -0.505    -0.642    -0.665     0.272    -1.136    -0.058    -1.823    -1.820     0.442    -2.708    -0.959     1.347     1.351     0.542     0.295     2.407  94
     1.220     0.840    -0.841     0.631    -0.459     0.440    -0.146     0.960     0.454     0.597    -0.973     0.858     0.863     0.406     0.039     1.643    -0.723    -0.733     0.262    -1.223    -0.185    -0.110    -0.104     0.435    -0.984     0.730     0.561     0.565     0.535    -0.489     1.580  95
     0.721     0.573    -1.074     0.948    -0.459    -0.631    -0.370     0.328     0.950     0.758     0.193     0.716     0.718     0.407    -0.065     1.508    -0.889    -0.906     0.269    -1.391    -0.308    -0.290    -0.300     0.419    -1.128     0.555     0.503     0.514     0.531    -0.573     1.538  96
    -0.774     0.573     0.796    -1.271    -0.459    -0.095    -0.636    -1.097    -0.439    -1.354     0.193    -0.643    -0.643     0.411    -1.458     0.170     0.447     0.475     0.326    -0.272     0.987    -0.096    -0.095     0.414    -0.904     0.728    -0.431    -0.429     0.553    -1.509     0.669  97
    -1.023    -1.822     3.133    -0.003     3.003     1.511     2.822     0.012     0.685     0.930     2.701    -0.891    -0.887     0.446    -1.770    -0.013     3.098     3.090     0.304     2.499     3.715     2.193     2.191     0.491     1.226     3.158     0.262     0.263     0.566    -0.831     1.376  98
    -1.522    -1.556     1.964    -0.003     2.234     0.440     0.338    -2.042    -0.488    -1.317     0.752    -1.103    -1.106     0.442    -1.932    -0.227     1.857     1.867     0.281     1.265     2.403     0.752     0.737     0.464    -0.159     1.703    -1.044    -1.051     0.590    -2.190     0.091  99
    -1.522    -1.822     0.796    -1.905     1.080    -0.095    -0.335     1.513     0.950    -1.021    -0.845    -1.770    -1.762     0.421    -2.626    -0.971     0.882     0.869     0.260     0.386     1.435    -0.742    -0.738     0.449    -1.654     0.120     0.766     0.757     0.546    -0.300     1.823 101
     0.223    -1.024     0.562    -0.320     0.695    -0.095     0.344     0.603    -0.439    -0.169     0.752    -0.203    -0.194     0.403    -1.004     0.570     0.573     0.568     0.259     0.044     1.106     0.333     0.337     0.417    -0.481     1.159    -0.112    -0.117     0.536    -1.172     0.951 102
    -0.525    -1.290    -0.841    -0.320    -0.843    -0.363    -1.197    -0.225    -0.788    -1.033     0.144    -0.311    -0.317     0.406    -1.102     0.505    -0.792    -0.793     0.263    -1.315    -0.250    -0.533    -0.533     0.430    -1.389     0.317    -0.823    -0.819     0.530    -1.895     0.211 103
     1.469    -0.491    -1.074     1.582    -0.843     0.172    -1.084    -2.240    -2.588     0.919    -0.767     1.224     1.228     0.438     0.353     2.060    -1.145    -1.120     0.272    -1.733    -0.655     0.073     0.066     0.472    -0.842     1.010    -1.949    -1.948     0.579    -3.106    -0.806 104
    -0.276    -1.024    -0.373    -0.003    -0.074     0.440    -0.972    -0.739    -1.514    -1.514    -0.141    -0.098    -0.098     0.406    -0.891     0.705    -0.336    -0.336     0.251    -0.830     0.169    -0.002     0.005     0.418    -0.841     0.815    -1.280    -1.281     0.525    -2.345    -0.229 105
    -0.026     0.041    -0.373     0.631    -0.459     0.708    -0.105     0.487    -1.018     0.684    -0.032     0.347     0.350     0.401    -0.466     1.138    -0.345    -0.342     0.254    -0.865     0.161     0.230     0.231     0.418    -0.588     1.040    -0.256    -0.250     0.547    -1.323     0.800 106
    -1.023    -1.290    -0.139    -2.222    -0.459    -1.166    -1.197    -0.027     0.371    -0.588    -0.542    -1.381    -1.365     0.414    -2.204    -0.600    -0.183    -0.167     0.264    -0.736     0.324    -1.251    -1.248     0.436    -2.117    -0.400     0.094     0.108     0.532    -0.967     1.135 107
     0.472    -1.024    -0.841     0.314    -0.459     0.172     0.568    -1.924    -0.620    -0.625     0.193     0.470     0.473     0.400    -0.297     1.292    -0.671    -0.695     0.264    -1.175    -0.125     0.277     0.269     0.419    -0.517     1.120    -1.418    -1.417     0.533    -2.500    -0.377 108
     0.971     0.573     0.094     1.265    -0.459    -0.095    -0.595    -0.541     1.082    -0.304     0.193     0.777     0.780     0.416    -0.056     1.576    -0.133    -0.099     0.289    -0.752     0.362     0.191     0.192     0.425    -0.634     1.004     0.167     0.173     0.550    -0.915     1.242 109
