     0.172    -0.671     0.564     0.287    -0.662    -0.542    -0.282    -0.280     0.445    -1.154     0.590     0.248     0.267     0.558    -0.849     1.322  57
     0.708     0.603     0.408    -0.837     0.758    -0.141     0.362     0.370     0.448    -0.537     1.247    -0.073    -0.080     0.600    -1.214     1.101  58
    -0.631     1.624     1.315     0.768    -0.131    -0.542    -0.280    -0.295     0.460    -1.161     0.647     0.903     0.900     0.567    -0.214     2.022  59
    -0.095     0.981    -0.186     1.264     0.597    -0.463    -0.107    -0.114     0.444    -0.975     0.784     0.588     0.598     0.605    -0.618     1.730  60
    -0.898    -0.707     0.880     1.396     1.573     0.418    -0.402    -0.404     0.481    -1.309     0.530     1.310     1.307     0.568     0.200     2.448  61
     0.440     1.022     0.526     0.322    -0.699    -0.159     0.293     0.292     0.438    -0.575     1.142     0.212     0.215     0.556    -0.882     1.305  62
    -1.701    -1.084    -0.662    -0.537    -0.786    -0.973    -1.325    -1.329     0.451    -2.193    -0.434    -0.573    -0.584     0.557    -1.669     0.531  63
    -1.433    -0.896    -1.212    -0.355    -0.909    -1.022    -1.194    -1.194     0.444    -2.049    -0.319    -0.759    -0.753     0.573    -1.915     0.347  64
    -0.631     0.946     1.474     0.552     0.770     0.752     0.151     0.138     0.493    -0.789     1.133     1.008     1.002     0.580    -0.118     2.161  65
     0.440     0.232    -0.819     1.082    -0.008     0.976     0.634     0.633     0.449    -0.219     1.527     0.073     0.075     0.650    -1.209     1.310  66
    -0.363     0.119    -0.857    -2.539    -0.786     1.183     0.427     0.426     0.516    -0.544     1.412    -1.648    -1.632     0.652    -2.944    -0.446  67
    -1.701     0.232    -0.541     0.105     0.635    -0.718    -1.032    -1.027     0.465    -1.937    -0.114     0.015     0.012     0.577    -1.101     1.161  68
     0.708    -0.181     0.286     0.866    -0.502     0.369     0.419     0.423     0.440    -0.456     1.267     0.363     0.374     0.579    -0.789     1.487  69
     0.440     1.205     0.088     0.734     1.659     0.497     0.574     0.564     0.441    -0.283     1.464     0.624     0.621     0.567    -0.475     1.742  70
     0.975     0.757     0.130    -1.430     0.153     0.065     0.615     0.628     0.457    -0.301     1.505    -0.578    -0.578     0.628    -1.789     0.646  71
     0.975    -0.034    -0.225    -1.367     0.511     0.946     0.857     0.856     0.442    -0.005     1.734    -0.656    -0.651     0.604    -1.829     0.520  72
    -0.095    -0.860    -0.976    -0.571     0.018    -0.669    -0.462    -0.453     0.439    -1.306     0.390    -0.637    -0.651     0.564    -1.733     0.501  73
    -0.363     0.420    -0.857     0.057     1.450     0.418     0.088     0.092     0.450    -0.810     0.953    -0.068    -0.077     0.594    -1.215     1.135  74
    -0.363    -0.819    -0.659    -0.571    -0.464     1.055     0.174     0.165     0.495    -0.775     1.163    -0.630    -0.627     0.556    -1.733     0.485  75
     1.243     2.787     1.235     0.866     1.412    -0.366     0.806     0.825     0.523    -0.250     1.797     1.119     1.121     0.554     0.055     2.244  76
     0.172    -0.748     0.644     0.105     0.511     0.242     0.033     0.037     0.438    -0.846     0.888     0.420     0.422     0.565    -0.720     1.510  77
    -0.898    -1.084    -0.659    -0.802    -0.218     0.272    -0.441    -0.448     0.463    -1.323     0.476    -0.643    -0.641     0.550    -1.740     0.431  78
    -0.363    -0.783    -0.305     0.503    -0.909    -0.845    -0.659    -0.656     0.436    -1.515     0.193    -0.045    -0.049     0.579    -1.169     1.111  79
    -0.363     0.904    -1.174     0.468    -0.699     0.065     0.039     0.037     0.446    -0.822     0.940    -0.453    -0.449     0.632    -1.704     0.744  81
    -1.433    -1.084     1.078     1.082    -0.218    -1.149    -1.361    -1.358     0.445    -2.262    -0.477     0.984     0.991     0.556    -0.124     2.088  83
     0.172    -0.559     0.248    -0.257    -0.823    -0.013    -0.034    -0.028     0.429    -0.881     0.800    -0.152    -0.150     0.561    -1.260     0.968  84
     0.975     0.981     0.050    -0.257     1.499     0.879     0.961     0.959     0.432     0.122     1.830     0.125     0.105     0.576    -0.977     1.289  86
    -0.095    -0.783    -0.899    -0.076     1.412    -1.022    -0.609    -0.603     0.467    -1.539     0.282    -0.101    -0.113     0.592    -1.221     1.123  87
     0.975     1.548     0.919     0.503     1.289     0.497     0.866     0.856     0.449     0.010     1.772     0.783     0.784     0.573    -0.334     1.908  88
    -0.631    -0.783    -0.305    -2.407    -1.799    -0.414    -0.515    -0.519     0.439    -1.361     0.363    -1.474    -1.478     0.665    -2.714    -0.175  89
     0.708    -0.748     0.012     0.817     0.029    -0.845    -0.192    -0.195     0.500    -1.162     0.757     0.383     0.387     0.569    -0.737     1.491  90
    -1.166    -1.197     0.606     0.189     1.042    -0.845    -1.103    -1.098     0.440    -1.980    -0.235     0.631     0.629     0.559    -0.460     1.734  91
     2.849     2.333    -0.778    -2.672    -0.625     3.259     3.119     3.108     0.478     2.222     4.097    -1.833    -1.827     0.693    -3.174    -0.519  92
    -0.363     0.007     0.130     0.057     0.548    -0.845    -0.538    -0.541     0.439    -1.395     0.333     0.218     0.217     0.550    -0.866     1.322  93
    -1.701    -0.972     1.395     1.264     1.450    -1.149    -1.470    -1.462     0.439    -2.335    -0.604     1.526     1.513     0.552     0.476     2.645  94
     0.440    -0.146     0.960     0.454     0.597    -0.973    -0.271    -0.267     0.485    -1.213     0.642     0.727     0.720     0.557    -0.363     1.819  95
    -0.631    -0.370     0.328     0.950     0.758     0.193    -0.300    -0.296     0.456    -1.192     0.589     0.713     0.727     0.559    -0.382     1.815  96
    -0.095    -0.636    -1.097    -0.439    -1.354     0.193    -0.020    -0.030     0.433    -0.845     0.843    -0.925    -0.927     0.563    -2.041     0.184  97
     1.511     2.822     0.012     0.685     0.930     2.701     2.266     2.257     0.506     1.301     3.277     0.301     0.298     0.567    -0.813     1.428  98
     0.440     0.338    -2.042    -0.488    -1.317     0.752     0.626     0.610     0.440    -0.210     1.499    -1.395    -1.401     0.630    -2.641    -0.198  99
    -0.095    -0.335     1.513     0.950    -1.021    -0.845    -0.487    -0.478     0.451    -1.385     0.366     0.899     0.910     0.578    -0.274     2.006 101
    -0.095     0.344     0.603    -0.439    -0.169     0.752     0.340     0.328     0.457    -0.532     1.238     0.013     0.006     0.576    -1.074     1.153 102
    -0.363    -1.197    -0.225    -0.788    -1.033     0.144    -0.281    -0.274     0.439    -1.178     0.564    -0.619    -0.620     0.556    -1.746     0.439 103
     0.172    -1.084    -2.240    -2.588     0.919    -0.767    -0.335    -0.332     0.458    -1.230     0.534    -1.884    -1.905     0.629    -3.022    -0.573 104
     0.440    -0.972    -0.739    -1.514    -1.514    -0.141     0.032     0.041     0.448    -0.873     0.909    -1.282    -1.283     0.580    -2.448    -0.128 105
     0.708    -0.105     0.487    -1.018     0.684    -0.032     0.289     0.292     0.453    -0.606     1.193    -0.116    -0.111     0.627    -1.323     1.110 106
    -1.166    -1.197    -0.027     0.371    -0.588    -0.542    -0.948    -0.946     0.452    -1.819    -0.066     0.103     0.117     0.552    -1.017     1.159 107
     0.172     0.568    -1.924    -0.620    -0.625     0.193     0.299     0.292     0.434    -0.549     1.167    -1.229    -1.223     0.607    -2.391    -0.043 108
    -0.095    -0.595    -0.541     1.082    -0.304     0.193    -0.063    -0.062     0.436    -0.917     0.791     0.168     0.165     0.638    -1.072     1.392 109
     2.046    -0.258     1.117     0.322     0.474     1.074     1.300     1.303     0.466     0.373     2.218     0.608     0.599     0.586    -0.529     1.774 110
     0.440     0.456    -1.017    -0.788    -0.255    -0.973    -0.106    -0.105     0.488    -1.059     0.854    -0.822    -0.825     0.553    -1.909     0.259 111
     0.708    -0.860    -0.659    -0.125    -1.638    -0.845    -0.150    -0.164     0.503    -1.122     0.812    -0.656    -0.654     0.577    -1.818     0.466 112
     0.708    -0.069     0.053    -1.200    -1.514    -0.591     0.092     0.099     0.478    -0.839     0.998    -0.799    -0.800     0.598    -1.976     0.362 113
    -0.363     0.568     0.564     0.685    -1.601    -0.669    -0.367    -0.378     0.433    -1.204     0.498     0.251     0.276     0.594    -0.966     1.335 114
