    -0.774    -0.491     2.432    -2.222     3.003     0.708     3.011     1.551    -0.390     1.783    -0.317    -1.321    -1.314     0.446    -2.220    -0.471     2.434     2.403     0.306     1.902     3.093     1.129     1.119     0.518     0.132     2.192     0.695     0.682     0.677    -0.534     2.050  17
     0.223     0.307     0.328     0.948     1.465     1.243     0.267    -1.212    -1.367     0.437     1.407     0.532     0.526     0.415    -0.256     1.362     0.487     0.447     0.277     0.025     1.103     1.232     1.229     0.426     0.405     2.090    -1.119    -1.144     0.553    -2.173     0.000  18
     1.718     0.307    -0.607     0.948    -0.459    -0.095    -0.034     0.762     0.140     1.289    -0.287     1.178     1.195     0.427     0.310     1.983    -0.607    -0.606     0.243    -1.105    -0.128    -0.008    -0.011     0.416    -0.808     0.828     0.433     0.405     0.544    -0.616     1.543  19
     0.223     1.372    -0.139    -0.003    -0.843     0.708    -1.197     1.315     0.901     1.536     0.065     0.281     0.278     0.416    -0.518     1.108    -0.229    -0.214     0.240    -0.747     0.240    -0.106    -0.103     0.440    -0.993     0.751     1.079     1.068     0.537     0.040     2.167  20
    -0.774    -1.290    -0.607    -2.222    -1.228    -0.898     0.757    -0.503    -0.041     0.313    -1.149    -1.051    -1.040     0.436    -1.917    -0.205    -0.603    -0.603     0.244    -1.103    -0.100    -0.999    -0.999     0.442    -1.864    -0.126    -0.132    -0.126     0.543    -1.242     0.947  21
     0.971    -0.491    -0.841     0.631    -0.843    -1.166     0.303    -0.541     0.454    -0.341    -0.463     0.636     0.641     0.415    -0.205     1.415    -0.850    -0.841     0.241    -1.366    -0.383    -0.534    -0.536     0.422    -1.365     0.281     0.015     0.032     0.560    -1.112     1.075  22
    -1.771    -0.758     2.899     0.314     2.619     1.511     2.521     0.009     0.817     1.659     2.142    -0.957    -0.958     0.494    -1.885     0.046     2.786     2.773     0.287     2.243     3.396     2.076     2.067     0.465     1.160     3.012     0.754     0.755     0.561    -0.385     1.876  24
    -1.771     0.840     1.497    -2.222     1.080    -1.433    -1.084     1.197     1.264     1.696    -1.149    -1.969    -1.960     0.442    -2.870    -1.132     1.309     1.326     0.257     0.765     1.804    -1.132    -1.145     0.460    -2.017    -0.198     1.646     1.628     0.539     0.612     2.770  25
    -0.026    -0.225    -0.373     0.631    -1.228    -1.166    -0.447    -1.410     0.287    -0.057    -0.366     0.080     0.079     0.413    -0.715     0.902    -0.541    -0.506     0.272    -1.144    -0.088    -0.662    -0.660     0.421    -1.502     0.146    -0.239    -0.206     0.581    -1.419     0.821  26
     0.971    -0.225    -1.074     0.631    -0.843    -0.898    -0.181    -0.860    -1.563    -0.094    -0.141     0.729     0.736     0.420    -0.129     1.528    -1.048    -1.045     0.246    -1.561    -0.569    -0.376    -0.379     0.422    -1.216     0.442    -1.184    -1.198     0.549    -2.233    -0.049  27
     0.223     2.171     0.562    -0.320     2.234     1.511     1.211     0.801     1.131     0.239     1.183     0.317     0.309     0.426    -0.519     1.152     0.864     0.810     0.348     0.368     1.643     1.269     1.274     0.425     0.437     2.089     0.801     0.819     0.544    -0.327     1.847  28
     1.220     1.106    -0.841     1.265    -0.843     0.172    -0.223    -0.148     0.322    -1.070    -0.542     1.150     1.155     0.409     0.352     1.967    -0.849    -0.840     0.246    -1.363    -0.385    -0.059    -0.055     0.425    -0.906     0.751    -0.120    -0.106     0.545    -1.225     0.917  29
     0.223    -0.225     0.796     0.948     1.080    -0.898    -0.223     0.210     0.454     0.029    -0.542     0.009     0.022     0.437    -0.883     0.846     0.681     0.690     0.244     0.151     1.152    -0.169    -0.182     0.468    -1.063     0.778     0.502     0.504     0.543    -0.548     1.572  30
    -0.774     0.573    -0.139    -0.003    -0.074     0.975     1.318     1.711    -0.027     0.362    -0.159    -0.110    -0.120     0.444    -0.951     0.773    -0.029    -0.056     0.250    -0.481     0.523     0.356     0.355     0.442    -0.533     1.218     0.446     0.408     0.592    -0.630     1.653  31
    -0.774     0.307    -0.607     0.314    -0.843     0.708     0.721    -0.899     0.371    -1.107     1.152     0.094     0.079     0.484    -0.794     1.077    -0.497    -0.521     0.252    -0.964     0.036     0.441     0.454     0.457    -0.457     1.299    -0.420    -0.387     0.611    -1.717     0.667  32
    -0.026     0.840     0.328     0.314    -0.843     0.708     0.232    -1.014     0.008    -0.502    -0.669     0.165     0.159     0.409    -0.649     0.972     0.104     0.141     0.271    -0.525     0.559     0.237     0.239     0.415    -0.579     1.035    -0.384    -0.357     0.554    -1.547     0.635  33
     0.223     1.372     0.562     0.948     1.849     0.172     0.119     1.197     0.322     0.276     0.320     0.366     0.366     0.425    -0.453     1.214     0.685     0.648     0.272     0.219     1.301     0.507     0.502     0.436    -0.335     1.367     0.627     0.616     0.547    -0.413     1.721  34
     0.223     1.372    -0.841     0.948    -0.843     1.243    -1.084     0.248     0.371     0.190    -0.238     0.704     0.690     0.421    -0.102     1.544    -0.781    -0.791     0.246    -1.275    -0.276     0.012     0.017     0.454    -0.873     0.884     0.173     0.184     0.523    -0.874     1.188  35
     1.718     0.840    -0.841     0.948    -0.074     1.778     0.533     0.130    -1.151    -1.070     2.240     1.671     1.667     0.427     0.840     2.536    -0.618    -0.657     0.285    -1.080     0.049     1.512     1.518     0.464     0.592     2.426    -1.052    -1.065     0.568    -2.151     0.084  36
    -0.525    -0.225     1.263    -1.588     0.311     0.708    -0.412     0.724    -1.695    -1.181     0.654    -0.830    -0.822     0.423    -1.695    -0.027     1.042     1.068     0.262     0.463     1.517     0.522     0.522     0.429    -0.329     1.370    -0.799    -0.817     0.644    -1.996     0.535  37
    -0.276     1.106     0.094    -0.003    -0.843     0.440    -0.370     0.606     0.238    -0.008    -0.287    -0.020    -0.031     0.405    -0.780     0.801    -0.055    -0.024     0.253    -0.611     0.396    -0.066    -0.071     0.424    -0.918     0.757     0.295     0.296     0.529    -0.715     1.344  40
    -1.023     1.106    -0.373    -1.588    -0.459    -1.701     0.420     0.446     1.264     0.635    -0.845    -0.945    -0.941     0.424    -1.778    -0.094    -0.330    -0.343     0.241    -0.801     0.188    -1.173    -1.176     0.434    -2.057    -0.329     0.992     1.016     0.538    -0.122     2.017  41
     1.968     1.638    -0.373     0.948    -0.074     1.243     0.645    -1.570     0.454     0.264     0.849     1.610     1.613     0.421     0.769     2.435    -0.321    -0.331     0.239    -0.789     0.187     1.095     1.093     0.420     0.289     1.911    -0.371    -0.350     0.610    -1.616     0.737  42
     0.223    -1.556    -0.841    -0.003    -0.843     0.172     0.308    -0.503    -0.620    -0.378     0.958     0.273     0.263     0.417    -0.539     1.109    -0.733    -0.749     0.252    -1.212    -0.203     0.174     0.175     0.444    -0.703     1.037    -0.716    -0.709     0.534    -1.794     0.290  43
    -0.276    -0.491    -0.841     0.948    -0.459    -0.363    -1.008    -1.014    -0.704    -0.378    -0.238     0.148     0.145     0.422    -0.679     1.009    -0.763    -0.771     0.247    -1.252    -0.253    -0.492    -0.485     0.426    -1.326     0.325    -0.762    -0.760     0.528    -1.815     0.260  44
    -0.276     0.041     1.497    -0.637     1.465     0.440     1.205    -0.266     0.189    -0.737    -0.208    -0.517    -0.508     0.411    -1.352     0.259     1.390     1.384     0.249     0.893     1.895     0.680     0.665     0.437    -0.148     1.577     0.031     0.038     0.527    -1.001     1.067  45
     0.721    -0.225    -0.607     0.631    -0.459    -0.898     0.119    -1.330    -1.828     1.005     2.427     0.733     0.733     0.406    -0.076     1.550    -0.549    -0.560     0.240    -1.022    -0.047     0.473     0.469     0.465    -0.429     1.400    -1.366    -1.388     0.584    -2.487    -0.157  46
    -1.273     0.041     0.094    -0.320     0.695     0.172    -0.223     0.526    -0.439    -0.502     0.752    -0.646    -0.651     0.434    -1.470     0.227     0.238     0.201     0.265    -0.208     0.824     0.091     0.088     0.421    -0.739     0.914    -0.160    -0.185     0.537    -1.184     0.927  47
    -1.522    -1.822     0.796    -1.905    -0.459    -1.433    -1.084     1.513     0.817    -1.181    -1.149    -1.800    -1.788     0.418    -2.651    -1.010     0.545     0.585     0.271    -0.072     0.995    -1.337    -1.340     0.428    -2.191    -0.520     0.976     0.973     0.544    -0.099     2.046  49
    -1.273    -0.225     0.796     0.948     1.080    -1.701    -0.482     0.289     0.999     0.795    -0.669    -0.780    -0.799     0.460    -1.667     0.152     0.704     0.707     0.241     0.214     1.205    -0.773    -0.774     0.489    -1.704     0.177     1.001     0.994     0.551    -0.094     2.100  50
    -0.276    -1.024    -0.841     0.314    -0.459    -1.701    -0.595    -0.580    -0.125     0.672    -0.542    -0.211    -0.207     0.410    -1.024     0.587    -0.772    -0.778     0.244    -1.259    -0.266    -1.075    -1.078     0.425    -1.920    -0.253    -0.074    -0.084     0.533    -1.118     0.999  52
    -0.774     0.307     0.094     0.314    -0.459     0.440    -0.636     0.682     0.999     0.721    -0.767    -0.300    -0.305     0.425    -1.120     0.559     0.010     0.020     0.241    -0.505     0.477    -0.337    -0.330     0.423    -1.158     0.495     0.873     0.885     0.521    -0.182     1.891  53
     0.971     1.106     2.198    -0.003     1.849     0.708     0.007     0.880    -0.753    -0.662    -0.973     0.085     0.120     0.515    -0.992     1.001     1.862     1.892     0.291     1.228     2.386     0.813     0.786     0.540    -0.198     1.938     0.015    -0.014     0.629    -1.112     1.319  54
     0.223     0.041    -0.139    -0.320     0.311    -0.363     0.527    -0.107    -1.116     0.474    -0.062     0.027     0.026     0.401    -0.783     0.809    -0.076    -0.092     0.238    -0.527     0.429     0.014     0.004     0.410    -0.795     0.835    -0.570    -0.578     0.575    -1.660     0.598  55
    -1.771    -1.024     1.964    -1.588     3.003    -0.363    -0.034    -0.937    -0.041    -1.144    -0.718    -1.914    -1.900     0.439    -2.777    -1.092     1.976     1.946     0.276     1.485     2.568    -0.040    -0.053     0.484    -0.960     0.947    -0.142    -0.143     0.583    -1.302     0.999  56
     0.223    -1.556    -0.139     0.631    -0.459     0.172    -0.671     0.564     0.287    -0.662    -0.542     0.129     0.132     0.411    -0.705     0.944    -0.206    -0.193     0.234    -0.706     0.241    -0.255    -0.255     0.415    -1.082     0.546     0.241     0.243     0.528    -0.839     1.252  57
     0.472     0.573     0.094     0.631     0.695     0.708     0.603     0.408    -0.837     0.758    -0.141     0.493     0.495     0.400    -0.288     1.291     0.169     0.139     0.247    -0.276     0.712     0.532     0.531     0.416    -0.275     1.357    -0.246    -0.267     0.581    -1.336     0.903  58
     1.968     1.372    -0.373    -0.003    -0.074    -0.631     1.624     1.315     0.768    -0.131    -0.542     1.100     1.102     0.473     0.146     1.980    -0.349    -0.360     0.244    -0.818     0.171     0.083     0.079     0.452    -0.799     0.981     0.747     0.723     0.543    -0.309     1.830  59
    -1.023     0.307     0.328    -0.320     0.695    -0.095     0.981    -0.186     1.264     0.597    -0.463    -0.615    -0.618     0.423    -1.427     0.225     0.407     0.374     0.250    -0.049     0.964    -0.085    -0.087     0.417    -0.910     0.734     0.759     0.773     0.564    -0.393     1.802  60
     0.971    -0.225    -1.074     1.265    -0.843    -0.898    -0.707     0.880     1.396     1.573     0.418     0.902     0.897     0.414     0.084     1.717    -0.997    -1.001     0.245    -1.506    -0.495    -0.538    -0.539     0.436    -1.388     0.319     1.178     1.188     0.533     0.095     2.231  61
    -0.525     0.840     0.562    -0.003     0.311     0.440     1.022     0.526     0.322    -0.699    -0.159    -0.193    -0.192     0.410    -0.975     0.619     0.519     0.511     0.231     0.044     0.989     0.383     0.387     0.409    -0.423     1.179     0.234     0.235     0.526    -0.804     1.309  62
     1.469     0.307    -1.074     0.314    -0.843    -1.701    -1.084    -0.662    -0.537    -0.786    -0.973     0.708     0.724     0.462    -0.233     1.553    -1.108    -1.089     0.255    -1.665    -0.647    -1.041    -1.039     0.447    -1.920    -0.164    -0.547    -0.540     0.539    -1.592     0.527  63
    -1.522    -1.556    -0.841    -1.271    -0.843    -1.433    -0.896    -1.212    -0.355    -0.909    -1.022    -1.273    -1.280     0.420    -2.072    -0.421    -0.781    -0.790     0.244    -1.261    -0.283    -1.457    -1.451     0.427    -2.311    -0.640    -0.609    -0.600     0.560    -1.715     0.449  64
    -0.774     1.638     1.497     0.314     1.465    -0.631     0.946     1.474     0.552     0.770     0.752    -0.417    -0.428     0.432    -1.250     0.450     1.375     1.374     0.246     0.867     1.874     0.473     0.467     0.465    -0.425     1.396     0.992     0.969     0.557    -0.044     2.138  65
    -0.026    -1.822     2.198    -0.320     1.080     0.440     0.232    -0.819     1.082    -0.008     0.976    -0.554    -0.544     0.435    -1.428     0.285     1.866     1.901     0.291     1.234     2.377     0.926     0.920     0.436     0.094     1.788     0.485     0.518     0.610    -0.783     1.601  66
     0.223    -0.225    -0.373     0.631    -0.843    -0.363     0.119    -0.857    -2.539    -0.786     1.183     0.434     0.430     0.409    -0.371     1.239    -0.453    -0.432     0.243    -0.987     0.010     0.344     0.338     0.431    -0.486     1.196    -1.839    -1.869     0.606    -2.935    -0.602  67
    -0.026     1.106    -0.373    -0.637     0.695    -1.701     0.232    -0.541     0.105     0.635    -0.718    -0.256    -0.251     0.406    -1.055     0.539    -0.239    -0.269     0.255    -0.680     0.320    -0.794    -0.793     0.437    -1.654     0.093     0.102     0.098     0.532    -0.955     1.147  68
     0.472     1.904    -0.841     0.948    -0.843     0.708    -0.181     0.286     0.866    -0.502     0.369     0.915     0.905     0.424     0.122     1.769    -0.761    -0.769     0.242    -1.242    -0.250     0.206     0.213     0.425    -0.627     1.044     0.319     0.340     0.557    -0.788     1.360  69
     0.971     0.840     1.263     1.582     0.695     0.440     1.205     0.088     0.734     1.659     0.497     0.866     0.874     0.435    -0.025     1.715     1.032     1.060     0.263     0.454     1.515     1.072     1.058     0.463     0.196     2.008     0.717     0.709     0.541    -0.354     1.820  70
     1.220     0.307    -0.607     0.948    -0.459     0.975     0.757     0.130    -1.430     0.153     0.065     1.137     1.124     0.418     0.336     1.970    -0.561    -0.569     0.242    -1.030    -0.045     0.671     0.669     0.413    -0.144     1.479    -0.884    -0.907     0.597    -1.976     0.329  71
     0.971     1.372    -0.607     0.948    -0.459     0.975    -0.034    -0.225    -1.367     0.511     0.946     1.135     1.132     0.414     0.355     1.976    -0.546    -0.556     0.240    -1.020    -0.046     0.740     0.745     0.417    -0.058     1.554    -0.905    -0.933     0.581    -1.988     0.285  72
    -1.023    -0.758    -0.373     0.631    -0.459    -0.095    -0.860    -0.976    -0.571     0.018    -0.669    -0.378    -0.386     0.438    -1.232     0.496    -0.384    -0.382     0.239    -0.897     0.087    -0.526    -0.521     0.418    -1.363     0.294    -0.567    -0.573     0.524    -1.617     0.493  73
     1.220     0.307    -1.074     0.948    -0.074    -0.363     0.420    -0.857     0.057     1.450     0.418     1.067     1.061     0.407     0.277     1.879    -0.869    -0.895     0.268    -1.335    -0.290     0.072     0.070     0.421    -0.740     0.909    -0.131    -0.118     0.544    -1.206     0.942  74
     1.220    -0.758    -1.074     1.265    -0.843    -0.363    -0.819    -0.659    -0.571    -0.464     1.055     1.078     1.088     0.410     0.259     1.892    -1.012    -1.018     0.244    -1.508    -0.509     0.017     0.019     0.423    -0.805     0.852    -0.712    -0.717     0.521    -1.744     0.322  75
    -1.023     0.840     1.964    -0.320    -0.074     1.243     2.787     1.235     0.866     1.412    -0.366    -0.572    -0.588     0.450    -1.425     0.343     1.600     1.646     0.314     0.869     2.129     1.058     1.054     0.469     0.135     1.977     1.088     1.070     0.544     0.029     2.179  76
     0.223     0.041    -0.841     1.265    -0.843     0.172    -0.748     0.644     0.105     0.511     0.242     0.628     0.621     0.417    -0.155     1.466    -0.792    -0.795     0.241    -1.275    -0.314    -0.160    -0.161     0.422    -1.013     0.646     0.232     0.223     0.535    -0.811     1.309  77
    -0.525    -2.089    -0.841     0.631    -0.459    -0.898    -1.084    -0.659    -0.802    -0.218     0.272    -0.207    -0.220     0.425    -1.026     0.618    -0.748    -0.757     0.242    -1.229    -0.241    -0.672    -0.669     0.426    -1.519     0.142    -0.674    -0.691     0.530    -1.718     0.387  78
    -0.774    -1.024    -0.373    -0.954    -0.459    -0.363    -0.783    -0.305     0.503    -0.909    -0.845    -0.772    -0.778     0.405    -1.560     0.042    -0.348    -0.355     0.237    -0.811     0.146    -0.830    -0.824     0.416    -1.667    -0.047     0.094     0.120     0.546    -1.005     1.108  79
    -1.023    -1.556     1.497    -1.271     0.311    -0.363     0.904    -1.174     0.468    -0.699     0.065    -1.206    -1.189     0.408    -2.034    -0.411     1.232     1.267     0.276     0.603     1.717     0.165     0.162     0.432    -0.645     1.021    -0.063    -0.031     0.605    -1.286     1.065  81
    -0.276     0.840     0.094    -0.003    -0.074    -1.433    -1.084     1.078     1.082    -0.218    -1.149    -0.362    -0.351     0.420    -1.202     0.443    -0.027     0.001     0.254    -0.595     0.450    -1.082    -1.077     0.433    -1.933    -0.236     1.063     1.062     0.539    -0.028     2.172  83
    -0.774     0.573    -1.074    -0.637    -0.074     0.172    -0.559     0.248    -0.257    -0.823    -0.013    -0.308    -0.316     0.421    -1.115     0.540    -0.790    -0.829     0.292    -1.268    -0.132    -0.437    -0.438     0.452    -1.310     0.443    -0.278    -0.280     0.526    -1.322     0.766  84
    -0.026     0.573     0.796     0.314     0.695     0.975     0.981     0.050    -0.257     1.499     0.879     0.189     0.178     0.406    -0.598     0.990     0.755     0.744     0.244     0.270     1.274     1.010     1.007     0.415     0.199     1.840     0.052     0.034     0.556    -1.019     1.188  86
    -0.276     1.372    -0.139    -0.320    -0.459    -0.095    -0.783    -0.899    -0.076     1.412    -1.022    -0.189    -0.196     0.396    -0.970     0.588    -0.220    -0.201     0.240    -0.737     0.228    -0.526    -0.521     0.412    -1.355     0.268    -0.024    -0.030     0.550    -1.093     1.047  87
     1.469    -0.225    -0.841     1.265    -0.459     0.975     1.548     0.919     0.503     1.289     0.497     1.406     1.404     0.413     0.587     2.209    -0.677    -0.701     0.259    -1.137    -0.089     0.761     0.759     0.433    -0.084     1.613     0.503     0.497     0.553    -0.608     1.620  88
     1.220    -0.225    -1.074     0.631    -0.843    -0.631    -0.783    -0.305    -2.407    -1.799    -0.414     0.820     0.833     0.438    -0.082     1.664    -1.074    -1.067     0.252    -1.605    -0.583    -0.365    -0.363     0.432    -1.190     0.481    -1.699    -1.727     0.622    -2.831    -0.424  89
     1.220    -0.225    -0.373    -0.954    -0.074     0.708    -0.748     0.012     0.817     0.029    -0.845     0.313     0.318     0.473    -0.643     1.211    -0.315    -0.328     0.241    -0.793     0.198    -0.175    -0.165     0.430    -1.031     0.646     0.420     0.437     0.552    -0.724     1.450  90
     1.718     1.106    -0.607    -0.003    -0.459    -1.166    -1.197     0.606     0.189     1.042    -0.845     0.768     0.777     0.495    -0.218     1.690    -0.668    -0.652     0.250    -1.230    -0.193    -0.788    -0.787     0.444    -1.652     0.082     0.512     0.483     0.552    -0.546     1.642  91
     0.472     0.041     1.029     0.314     0.695     2.849     2.333    -0.778    -2.672    -0.625     3.259     0.782     0.767     0.462    -0.091     1.758     1.028     0.996     0.260     0.562     1.598     2.832     2.827     0.478     1.920     3.779    -2.059    -2.078     0.641    -3.233    -0.756  92
     0.971     0.307    -1.074     1.582    -0.843    -0.363     0.007     0.130     0.057     0.548    -0.845     1.034     1.024     0.406     0.229     1.825    -1.027    -1.029     0.239    -1.548    -0.550    -0.378    -0.379     0.411    -1.186     0.422     0.094     0.083     0.528    -0.950     1.152  93
    -1.522    -0.491    -0.841    -1.271    -0.459    -1.701    -0.972     1.395     1.264     1.450    -1.149    -1.235    -1.242     0.416    -2.044    -0.409    -0.691    -0.711     0.253    -1.155    -0.136    -1.759    -1.752     0.422    -2.596    -0.944     1.414     1.411     0.535     0.359     2.475  94
     1.220     0.840    -0.841     0.631    -0.459     0.440    -0.146     0.960     0.454     0.597    -0.973     0.937     0.947     0.409     0.134     1.720    -0.759    -0.770     0.249    -1.251    -0.234    -0.179    -0.173     0.429    -1.033     0.675     0.547     0.535     0.533    -0.491     1.629  95
     0.721     0.573    -1.074     0.948    -0.459    -0.631    -0.370     0.328     0.950     0.758     0.193     0.780     0.783     0.410    -0.014     1.604    -0.934    -0.948     0.252    -1.408    -0.391    -0.401    -0.401     0.418    -1.226     0.415     0.631     0.651     0.536    -0.461     1.637  96
    -0.774     0.573     0.796    -1.271    -0.459    -0.095    -0.636    -1.097    -0.439    -1.354     0.193    -0.807    -0.807     0.403    -1.603    -0.017     0.540     0.580     0.275    -0.089     1.003    -0.059    -0.062     0.417    -0.879     0.766    -0.664    -0.659     0.548    -1.771     0.422  97
    -1.023    -1.822     3.133    -0.003     3.003     1.511     2.822     0.012     0.685     0.930     2.701    -0.768    -0.784     0.452    -1.610     0.154     3.020     3.001     0.299     2.479     3.663     2.425     2.417     0.479     1.522     3.403     0.573     0.586     0.559    -0.574     1.651  98
    -1.522    -1.556     1.964    -0.003     2.234     0.440     0.338    -2.042    -0.488    -1.317     0.752    -1.149    -1.159     0.438    -1.995    -0.289     1.877     1.861     0.265     1.363     2.434     0.868     0.862     0.451     0.006     1.767    -0.907    -0.881     0.609    -2.179     0.230  99
    -1.522    -1.822     0.796    -1.905     1.080    -0.095    -0.335     1.513     0.950    -1.021    -0.845    -1.663    -1.655     0.410    -2.490    -0.883     0.844     0.814     0.251     0.405     1.403    -0.573    -0.576     0.425    -1.418     0.248     0.978     0.987     0.547    -0.128     2.073 101
     0.223    -1.024     0.562    -0.320     0.695    -0.095     0.344     0.603    -0.439    -0.169     0.752    -0.115    -0.117     0.406    -0.901     0.685     0.544     0.527     0.241     0.072     1.055     0.387     0.389     0.417    -0.419     1.199    -0.042    -0.060     0.553    -1.088     1.080 102
    -0.525    -1.290    -0.841    -0.320    -0.843    -0.363    -1.197    -0.225    -0.788    -1.033     0.144    -0.345    -0.355     0.413    -1.142     0.481    -0.779    -0.788     0.242    -1.265    -0.274    -0.638    -0.628     0.433    -1.478     0.194    -0.689    -0.696     0.520    -1.697     0.349 103
     1.469    -0.491    -1.074     1.582    -0.843     0.172    -1.084    -2.240    -2.588     0.919    -0.767     1.209     1.228     0.434     0.328     2.022    -1.106    -1.093     0.254    -1.642    -0.627    -0.114    -0.115     0.452    -1.033     0.755    -1.995    -2.020     0.609    -3.125    -0.731 104
    -0.276    -1.024    -0.373    -0.003    -0.074     0.440    -0.972    -0.739    -1.514    -1.514    -0.141    -0.161    -0.159     0.407    -0.956     0.651    -0.315    -0.333     0.242    -0.778     0.200    -0.100    -0.101     0.424    -0.941     0.724    -1.297    -1.309     0.550    -2.381    -0.217 105
    -0.026     0.041    -0.373     0.631    -0.459     0.708    -0.105     0.487    -1.018     0.684    -0.032     0.316     0.308     0.413    -0.482     1.132    -0.355    -0.363     0.238    -0.851     0.127     0.184     0.188     0.414    -0.632     0.995    -0.384    -0.407     0.600    -1.493     0.855 106
    -1.023    -1.290    -0.139    -2.222    -0.459    -1.166    -1.197    -0.027     0.371    -0.588    -0.542    -1.375    -1.369     0.428    -2.249    -0.567    -0.166    -0.164     0.238    -0.656     0.328    -1.214    -1.216     0.429    -2.066    -0.382     0.233     0.250     0.533    -0.854     1.265 107
     0.472    -1.024    -0.841     0.314    -0.459     0.172     0.568    -1.924    -0.620    -0.625     0.193     0.467     0.461     0.416    -0.360     1.296    -0.724    -0.741     0.254    -1.207    -0.185     0.176     0.178     0.426    -0.641     1.009    -1.140    -1.120     0.559    -2.265    -0.084 108
     0.971     0.573     0.094     1.265    -0.459    -0.095    -0.595    -0.541     1.082    -0.304     0.193     0.814     0.817     0.415    -0.030     1.614    -0.073    -0.036     0.261    -0.665     0.388     0.111     0.110     0.423    -0.721     0.910     0.387     0.408     0.601    -0.855     1.488 109
